diseaseid,hpoid
212140,mesh:D002462
212140,mesh:D018244
212140,mesh:D002895
212140,mesh:D010084
212140,mesh:D002331
212140,mesh:D003412
212140,mesh:D007003
212140,mesh:D012529
212140,mesh:D006003
212140,mesh:D013329
212140,mesh:D008931
212140,mesh:D015997
212140,mesh:D008239
212140,mesh:D012964
212140,mesh:D009247
212140,mesh:D010088
212140,mesh:D008817
212140,mesh:D004695
212140,mesh:D002311
212140,mesh:D017720
212140,mesh:D009206
212140,mesh:D003593
212140,mesh:D011802
212140,mesh:D007861
212140,mesh:D001928
212140,mesh:D000592
212140,mesh:D001693
212140,mesh:D002852
212140,mesh:D006899
212140,mesh:D008431
212140,mesh:D008064
212140,mesh:D053719
212140,mesh:D012376
212140,mesh:D044943
212140,mesh:D014804
212140,mesh:D042964
212140,mesh:D006321
212140,mesh:D006333
212140,mesh:D027701
212140,mesh:D003128
212140,mesh:D001622
212140,mesh:D010654
212140,mesh:D014700
212140,mesh:D000042
212140,mesh:D014886
212140,mesh:D005542
212140,mesh:D007477
212140,mesh:D000833
212140,mesh:D052439
212140,mesh:D003474
212140,mesh:D014676
607516,mesh:D000328
607516,mesh:D005192
607516,mesh:D002874
607516,mesh:D006801
607516,mesh:D020022
607516,mesh:D010641
607516,mesh:D002878
607516,mesh:D018895
607516,mesh:D005819
607516,mesh:D000293
607516,mesh:D010375
607516,mesh:D008875
607516,mesh:D000368
607516,mesh:D008040
607516,mesh:D008126
607516,mesh:D000369
607516,mesh:D002888
607516,mesh:D018740
607516,mesh:D005602
607516,mesh:D006429
607516,mesh:D008881
607508,mesh:D016022
607508,mesh:D015810
607508,mesh:D002874
607508,mesh:D006801
607508,mesh:D020022
607508,mesh:D001483
607508,mesh:D017931
607508,mesh:D018895
607508,mesh:D005819
607508,mesh:D005838
607508,mesh:D011485
607508,mesh:D010375
607508,mesh:D008040
607508,mesh:D012984
607508,mesh:D020641
607508,mesh:D000483
607508,mesh:D004247
607508,mesh:D044465
607508,mesh:D008126
607508,mesh:D002888
607508,mesh:D015203
607508,mesh:D018740
607508,mesh:D018709
607508,mesh:D002887
607508,mesh:D011972
607508,mesh:D022202
607508,mesh:D008881
607508,mesh:D015220
607508,mesh:D020325
607508,mesh:D020326
607501,mesh:D007558
607501,mesh:D002874
607501,mesh:D006801
607501,mesh:D018895
607501,mesh:D010375
607501,mesh:D008875
607501,mesh:D005799
607501,mesh:D002883
607501,mesh:D008126
607501,mesh:D020326
607498,mesh:D000328
607498,mesh:D006801
607498,mesh:D005819
607498,mesh:D010375
607498,mesh:D008875
607498,mesh:D008040
607498,mesh:D006239
607498,mesh:D004247
607498,mesh:D008126
607498,mesh:D002896
607498,mesh:D013548
607498,mesh:D020325
607498,mesh:D020326
170900,mesh:D000328
170900,mesh:D006801
170900,mesh:D000293
170900,mesh:D010375
170900,mesh:D008875
170900,mesh:D000368
170900,mesh:D001323
170900,mesh:D002648
170900,mesh:D000367
170900,mesh:D001327
170900,mesh:D044465
170900,mesh:D012737
170900,mesh:D000743
170900,mesh:D044469
170900,mesh:D006630
170900,mesh:D010858
170900,mesh:D044383
170900,mesh:D005455
170900,mesh:D005750
170900,mesh:D006197
170900,mesh:D013961
170900,mesh:D000747
170900,mesh:D005123
170900,mesh:D010434
170900,mesh:D003036
170900,mesh:D008286
170900,mesh:D012217
170900,mesh:D002140
170900,mesh:D012546
170900,mesh:D005745
170900,mesh:D007437
170900,mesh:D000752
170900,mesh:D014805
170900,mesh:D005753
170900,mesh:D014806
170900,mesh:D000126
175100,mesh:D016022
175100,mesh:D008433
175100,mesh:D000328
175100,mesh:D005091
175100,mesh:D012877
175100,mesh:D012871
175100,mesh:D016133
175100,mesh:D014960
175100,mesh:D008969
175100,mesh:D012008
175100,mesh:D007223
175100,mesh:D000595
175100,mesh:D005192
175100,mesh:D002784
175100,mesh:D009035
175100,mesh:D006579
175100,mesh:D002874
175100,mesh:D006801
175100,mesh:D020022
175100,mesh:D017384
175100,mesh:D010641
175100,mesh:D001483
175100,mesh:D005347
175100,mesh:D017931
175100,mesh:D008810
175100,mesh:D002878
175100,mesh:D018895
175100,mesh:D005819
175100,mesh:D016001
175100,mesh:D005838
175100,mesh:D012307
175100,mesh:D012326
175100,mesh:D004195
175100,mesh:D006113
175100,mesh:D000293
175100,mesh:D018388
175100,mesh:D011110
175100,mesh:D017809
175100,mesh:D007150
175100,mesh:D015183
175100,mesh:D002872
175100,mesh:D008403
175100,mesh:D010375
175100,mesh:D012164
175100,mesh:D012811
175100,mesh:D011795
175100,mesh:D015139
175100,mesh:D003001
175100,mesh:D017422
175100,mesh:D010957
175100,mesh:D014158
175100,mesh:D014792
175100,mesh:D000818
175100,mesh:D011296
175100,mesh:D008875
175100,mesh:D002871
175100,mesh:D014644
175100,mesh:D000368
175100,mesh:D005799
175100,mesh:D051379
175100,mesh:D004252
175100,mesh:D015995
175100,mesh:D008040
175100,mesh:D005500
175100,mesh:D005954
175100,mesh:D006225
175100,mesh:D015398
175100,mesh:D008214
175100,mesh:D009154
175100,mesh:D007422
175100,mesh:D002675
175100,mesh:D002648
175100,mesh:D013601
175100,mesh:D016368
175100,mesh:D000367
175100,mesh:D008334
175100,mesh:D005808
175100,mesh:D008396
175100,mesh:D009030
175100,mesh:D007421
175100,mesh:D006224
175100,mesh:D004791
175100,mesh:D017434
175100,mesh:D011336
175100,mesh:D015984
175100,mesh:D004739
175100,mesh:D018807
175100,mesh:D015345
175100,mesh:D009378
175100,mesh:D011127
175100,mesh:D018628
175100,mesh:D000483
175100,mesh:D017403
175100,mesh:D004247
175100,mesh:D011995
175100,mesh:D006580
175100,mesh:D014407
175100,mesh:D008126
175100,mesh:D000369
175100,mesh:D025063
175100,mesh:D018703
175100,mesh:D002869
175100,mesh:D012737
175100,mesh:D015203
175100,mesh:D018450
175100,mesh:D008607
175100,mesh:D005796
175100,mesh:D007231
175100,mesh:D007413
175100,mesh:D002478
175100,mesh:D018345
175100,mesh:D013223
175100,mesh:D015994
175100,mesh:D008957
175100,mesh:D004262
175100,mesh:D002455
175100,mesh:D000015
175100,mesh:D004303
175100,mesh:D005654
175100,mesh:D003937
175100,mesh:D012333
175100,mesh:D013997
175100,mesh:D007527
175100,mesh:D020868
175100,mesh:D008382
175100,mesh:D010859
175100,mesh:D011379
175100,mesh:D001741
175100,mesh:D002448
175100,mesh:D008099
175100,mesh:D005006
175100,mesh:D010336
175100,mesh:D018095
175100,mesh:D017404
175100,mesh:D002877
175100,mesh:D007082
175100,mesh:D010766
175100,mesh:D007621
175100,mesh:D008223
175100,mesh:D003951
175100,mesh:D008854
175100,mesh:D012044
175100,mesh:D016017
175100,mesh:D009369
175100,mesh:D012516
175100,mesh:D001344
175100,mesh:D003062
175100,mesh:D005096
175100,mesh:D002460
175100,mesh:D005624
175100,mesh:D012313
175100,mesh:D015342
175100,mesh:D005787
175100,mesh:D003110
175100,mesh:D011401
175100,mesh:D013577
175100,mesh:D009456
175100,mesh:D012867
175100,mesh:D012189
175100,mesh:D011446
175100,mesh:D001647
175100,mesh:D010051
175100,mesh:D008954
175100,mesh:D014162
175100,mesh:D002879
175100,mesh:D010179
175100,mesh:D030342
175100,mesh:D014998
175100,mesh:D009838
175100,mesh:D001706
175100,mesh:D012886
175100,mesh:D017353
175100,mesh:D007143
175100,mesh:D009386
175100,mesh:D014408
175100,mesh:D005820
175100,mesh:D003135
175100,mesh:D005826
175100,mesh:D004854
175100,mesh:D004796
175100,mesh:D002280
175100,mesh:D002273
175100,mesh:D016328
175100,mesh:D051381
175100,mesh:D004268
175100,mesh:D001792
175100,mesh:D005451
175100,mesh:D000970
175100,mesh:D013557
175100,mesh:D004591
175100,mesh:D005748
175100,mesh:D012150
175100,mesh:D009363
175100,mesh:D019656
175100,mesh:D002470
175100,mesh:D005528
175100,mesh:D006965
175100,mesh:D012042
175100,mesh:D000704
175100,mesh:D020180
175100,mesh:D009693
175100,mesh:D002471
175100,mesh:D006822
175100,mesh:D008565
175100,mesh:D008350
175100,mesh:D013961
175100,mesh:D016019
175100,mesh:D014178
175100,mesh:D008967
175100,mesh:D000747
175100,mesh:D002277
175100,mesh:D003108
175100,mesh:D007564
175100,mesh:D019683
175100,mesh:D006528
175100,mesh:D010857
175100,mesh:D005817
175100,mesh:D014481
175100,mesh:D015321
175100,mesh:D005128
175100,mesh:D014071
175100,mesh:D042241
175100,mesh:D017491
175100,mesh:D004730
175100,mesh:D012171
175100,mesh:D012680
175100,mesh:D002875
175100,mesh:D015723
175100,mesh:D008113
175100,mesh:D013270
175100,mesh:D002895
175100,mesh:D014176
175100,mesh:D015212
175100,mesh:D000782
175100,mesh:D007708
175100,mesh:D002881
175100,mesh:D005656
175100,mesh:D001241
175100,mesh:D005269
175100,mesh:D006984
175100,mesh:D012306
175100,mesh:D005069
175100,mesh:D003598
175100,mesh:D004386
175100,mesh:D006063
175100,mesh:D012878
175100,mesh:D003560
175100,mesh:D000375
175100,mesh:D001321
175100,mesh:D012007
175100,mesh:D004311
175100,mesh:D000230
175100,mesh:D012641
175100,mesh:D012163
175100,mesh:D000509
175100,mesh:D003470
175100,mesh:D008207
175100,mesh:D010190
175100,mesh:D004261
175100,mesh:D003123
175100,mesh:D003240
175100,mesh:D011351
175100,mesh:D009362
175100,mesh:D004848
175100,mesh:D007213
175100,mesh:D008938
175100,mesh:D009367
175100,mesh:D008441
175100,mesh:D000894
175100,mesh:D009841
175100,mesh:D048031
175100,mesh:D005110
175100,mesh:D011453
175100,mesh:D003480
175100,mesh:D011125
175100,mesh:D007074
175100,mesh:D004305
175100,mesh:D012004
175100,mesh:D008067
175100,mesh:D005360
175100,mesh:D005354
175100,mesh:D001749
175100,mesh:D007414
175100,mesh:D016861
175100,mesh:D005097
175100,mesh:D004815
175100,mesh:D014409
175100,mesh:D004260
175100,mesh:D015971
175100,mesh:D011862
175100,mesh:D002999
175100,mesh:D008221
175100,mesh:D007124
175100,mesh:D005350
175100,mesh:D004273
175100,mesh:D002472
175100,mesh:D015533
175100,mesh:D012168
175100,mesh:D003907
175100,mesh:D051718
175100,mesh:D009887
175100,mesh:D017064
175100,mesh:D009780
175100,mesh:D005122
175100,mesh:D002900
175100,mesh:D005298
175100,mesh:D008084
175100,mesh:D000236
175100,mesh:D000310
175100,mesh:D001859
175100,mesh:D012106
175100,mesh:D021141
175100,mesh:D009364
175100,mesh:D016147
175100,mesh:D016296
175100,mesh:D051546
175100,mesh:D010018
175100,mesh:D001943
175100,mesh:D002288
175100,mesh:D009726
175100,mesh:D008722
175100,mesh:D015972
175100,mesh:D006412
175100,mesh:D013964
175100,mesh:D009377
175100,mesh:D003106
175100,mesh:D008840
175100,mesh:D005243
175100,mesh:D008643
175100,mesh:D007951
175100,mesh:D009692
175100,mesh:D001650
175100,mesh:D005188
175100,mesh:D000306
175100,mesh:D008228
175100,mesh:D010580
175100,mesh:D016014
175100,mesh:D016475
175100,mesh:D011629
175100,mesh:D011230
175100,mesh:D008145
175100,mesh:D007081
175100,mesh:D004274
175100,mesh:D016609
175100,mesh:D003111
175100,mesh:D019908
175100,mesh:D016543
175100,mesh:D003718
175100,mesh:D002452
175100,mesh:D001932
175100,mesh:D005191
175100,mesh:D015226
175100,mesh:D004814
175100,mesh:D008175
175100,mesh:D007571
175100,mesh:D002291
175100,mesh:D009196
175100,mesh:D018241
175100,mesh:D018222
175100,mesh:D001466
175100,mesh:D005770
175100,mesh:D014770
175100,mesh:D011451
175100,mesh:D013274
175100,mesh:D012812
175100,mesh:D009518
175100,mesh:D001294
175100,mesh:D003138
175100,mesh:D005704
175100,mesh:D005706
175100,mesh:D016718
175100,mesh:D015179
175100,mesh:D048051
175100,mesh:D016031
175100,mesh:D014412
175100,mesh:D008080
175100,mesh:D012509
175100,mesh:D015232
175100,mesh:D007126
175100,mesh:D005240
175100,mesh:D011123
175100,mesh:D010016
175100,mesh:D004724
175100,mesh:D020928
175100,mesh:D008527
175100,mesh:D014076
175100,mesh:D009053
175100,mesh:D002528
175100,mesh:D007417
175100,mesh:D002813
175100,mesh:D001660
175100,mesh:D002769
175100,mesh:D045647
175100,mesh:D010183
175100,mesh:D000008
175100,mesh:D006471
175100,mesh:D005909
175100,mesh:D004341
175100,mesh:D003113
175100,mesh:D013514
175100,mesh:D010349
175100,mesh:D017431
175100,mesh:D005753
175100,mesh:D004379
175100,mesh:D011073
175100,mesh:D011720
175100,mesh:D003362
175100,mesh:D004733
175100,mesh:D013755
175100,mesh:D013449
175100,mesh:D009808
175100,mesh:D007078
175100,mesh:D052246
175100,mesh:D016767
175100,mesh:D016612
175100,mesh:D003632
175100,mesh:D013929
175100,mesh:D053843
175100,mesh:D005948
175100,mesh:D002760
175100,mesh:D008339
175100,mesh:D018246
175100,mesh:D012186
175100,mesh:D019572
175100,mesh:D005736
175100,mesh:D000231
175100,mesh:D025601
175100,mesh:D007258
175100,mesh:D016012
175100,mesh:D003082
175100,mesh:D008269
175100,mesh:D011320
175100,mesh:D011787
175100,mesh:D007580
175100,mesh:D005773
175100,mesh:D005336
175100,mesh:D009955
175100,mesh:D007412
175100,mesh:D009372
175100,mesh:D005663
175100,mesh:D018256
175100,mesh:D003152
175100,mesh:D013467
175100,mesh:D006282
175100,mesh:D007192
175100,mesh:D006928
175100,mesh:D003107
175100,mesh:D014670
175100,mesh:D015689
175100,mesh:D009722
175100,mesh:D009743
175505,mesh:D000328
175505,mesh:D006801
175505,mesh:D000293
175505,mesh:D010375
175505,mesh:D008875
175505,mesh:D000368
175505,mesh:D002648
175505,mesh:D009378
175505,mesh:D011127
175505,mesh:D001344
175505,mesh:D003110
175505,mesh:D001706
175505,mesh:D005748
175505,mesh:D013270
175505,mesh:D000230
175505,mesh:D011125
175505,mesh:D000236
175505,mesh:D002288
175505,mesh:D009377
175505,mesh:D003106
175505,mesh:D013274
175505,mesh:D005743
175505,mesh:D004724
175505,mesh:D007417
175505,mesh:D005753
175505,mesh:D005736
175505,mesh:D005773
135550,mesh:D006801
135550,mesh:D010375
135550,mesh:D005799
135550,mesh:D002648
135550,mesh:D003638
135550,mesh:D005885
125700,mesh:D016022
125700,mesh:D000328
125700,mesh:D008969
125700,mesh:D015675
125700,mesh:D000595
125700,mesh:D006579
125700,mesh:D002874
125700,mesh:D006801
125700,mesh:D001483
125700,mesh:D005819
125700,mesh:D004195
125700,mesh:D000293
125700,mesh:D007150
125700,mesh:D010375
125700,mesh:D017422
125700,mesh:D014158
125700,mesh:D000818
125700,mesh:D008875
125700,mesh:D000368
125700,mesh:D005799
125700,mesh:D051379
125700,mesh:D008040
125700,mesh:D009154
125700,mesh:D001323
125700,mesh:D009410
125700,mesh:D002675
125700,mesh:D002648
125700,mesh:D000367
125700,mesh:D005808
125700,mesh:D001842
125700,mesh:D001327
125700,mesh:D004247
125700,mesh:D009474
125700,mesh:D008126
125700,mesh:D010024
125700,mesh:D012907
125700,mesh:D005796
125700,mesh:D005272
125700,mesh:D004262
125700,mesh:D012333
125700,mesh:D013997
125700,mesh:D003094
125700,mesh:D010336
125700,mesh:D001344
125700,mesh:D010902
125700,mesh:D001927
125700,mesh:D001847
125700,mesh:D010446
125700,mesh:D011446
125700,mesh:D001846
125700,mesh:D013131
125700,mesh:D014556
125700,mesh:D012886
125700,mesh:D009130
125700,mesh:D017209
125700,mesh:D017353
125700,mesh:D005434
125700,mesh:D008279
125700,mesh:D005826
125700,mesh:D051381
125700,mesh:D006972
125700,mesh:D019084
125700,mesh:D012150
125700,mesh:D009693
125700,mesh:D003920
125700,mesh:D008661
125700,mesh:D014176
125700,mesh:D004967
125700,mesh:D024042
125700,mesh:D001345
125700,mesh:D006984
125700,mesh:D011498
125700,mesh:D015519
125700,mesh:D001862
125700,mesh:D014554
125700,mesh:D000281
125700,mesh:D015551
125700,mesh:D014599
125700,mesh:D010455
125700,mesh:D007031
125700,mesh:D007124
125700,mesh:D003919
125700,mesh:D010903
125700,mesh:D001681
125700,mesh:D005147
125700,mesh:D014667
125700,mesh:D010911
125700,mesh:D012376
125700,mesh:D009994
125700,mesh:D007030
125700,mesh:D002466
125700,mesh:D006646
125700,mesh:D003277
125700,mesh:D010904
125700,mesh:D001127
125700,mesh:D013495
125700,mesh:D014882
125700,mesh:D019386
125700,mesh:D004326
125700,mesh:D008161
125700,mesh:D011922
125700,mesh:D018237
125700,mesh:D003894
125700,mesh:D004997
125700,mesh:D010286
125700,mesh:D008656
125700,mesh:D011141
125700,mesh:D007004
125700,mesh:D009481
125700,mesh:D010121
125700,mesh:D020790
125700,mesh:D009644
125700,mesh:D005040
125700,mesh:D009489
125700,mesh:D002747
125700,mesh:D011910
304900,mesh:D000328
304900,mesh:D006801
304900,mesh:D010375
304900,mesh:D002875
304900,mesh:D001942
304900,mesh:D040941
304900,mesh:D007031
304900,mesh:D003919
304900,mesh:D010121
304900,mesh:D009489
268320,mesh:D000328
268320,mesh:D006801
268320,mesh:D000293
268320,mesh:D010375
268320,mesh:D002675
268320,mesh:D002648
268320,mesh:D013577
268320,mesh:D004476
268320,mesh:D001766
268320,mesh:D007195
103100,mesh:D000328
103100,mesh:D000595
103100,mesh:D006801
103100,mesh:D010525
103100,mesh:D017668
103100,mesh:D008875
103100,mesh:D000368
103100,mesh:D009154
103100,mesh:D009410
103100,mesh:D009474
103100,mesh:D009470
103100,mesh:D003937
103100,mesh:D002467
103100,mesh:D004576
103100,mesh:D009132
103100,mesh:D016366
103100,mesh:D007866
103100,mesh:D000200
103100,mesh:D002607
103100,mesh:D009431
103100,mesh:D001369
103100,mesh:D009802
103100,mesh:D008688
103100,mesh:D006987
103100,mesh:D012021
103100,mesh:D018908
103100,mesh:D009046
103100,mesh:D011680
103100,mesh:D013194
103100,mesh:D011115
103100,mesh:D000344
103100,mesh:D010291
103100,mesh:D004342
103100,mesh:D005725
103100,mesh:D018993
103100,mesh:D000270
121200,mesh:D000328
121200,mesh:D005091
121200,mesh:D016133
121200,mesh:D008969
121200,mesh:D007223
121200,mesh:D000595
121200,mesh:D005192
121200,mesh:D002874
121200,mesh:D006801
121200,mesh:D010641
121200,mesh:D011188
121200,mesh:D001483
121200,mesh:D005819
121200,mesh:D005838
121200,mesh:D000293
121200,mesh:D002872
121200,mesh:D010375
121200,mesh:D015139
121200,mesh:D003001
121200,mesh:D017422
121200,mesh:D001921
121200,mesh:D000818
121200,mesh:D008875
121200,mesh:D000368
121200,mesh:D005799
121200,mesh:D014982
121200,mesh:D004252
121200,mesh:D008040
121200,mesh:D005500
121200,mesh:D009154
121200,mesh:D006239
121200,mesh:D002675
121200,mesh:D002648
121200,mesh:D016368
121200,mesh:D004200
121200,mesh:D007232
121200,mesh:D018076
121200,mesh:D004569
121200,mesh:D020641
121200,mesh:D017403
121200,mesh:D004247
121200,mesh:D011995
121200,mesh:D008126
121200,mesh:D025063
121200,mesh:D003294
121200,mesh:D002869
121200,mesh:D004553
121200,mesh:D018450
121200,mesh:D010672
121200,mesh:D007231
121200,mesh:D012640
121200,mesh:D008957
121200,mesh:D013997
121200,mesh:D002819
121200,mesh:D011379
121200,mesh:D005190
121200,mesh:D015342
121200,mesh:D013577
121200,mesh:D002461
121200,mesh:D004576
121200,mesh:D018482
121200,mesh:D009838
121200,mesh:D001706
121200,mesh:D017386
121200,mesh:D017353
121200,mesh:D020936
121200,mesh:D000831
121200,mesh:D005820
121200,mesh:D016366
121200,mesh:D009865
121200,mesh:D013116
121200,mesh:D013036
121200,mesh:D004277
121200,mesh:D010523
121200,mesh:D004827
121200,mesh:D002890
121200,mesh:D000200
121200,mesh:D004594
121200,mesh:D020440
121200,mesh:D007074
121200,mesh:D051659
121200,mesh:D016254
121200,mesh:D049673
121200,mesh:D021141
121200,mesh:D010257
121200,mesh:D015221
121200,mesh:D010372
121200,mesh:D009128
121200,mesh:D005199
121200,mesh:D009523
121200,mesh:D011978
121200,mesh:D013945
121200,mesh:D024642
121200,mesh:D051658
121200,mesh:D013953
121200,mesh:D006255
121200,mesh:D020385
237500,mesh:D000328
237500,mesh:D005091
237500,mesh:D016133
237500,mesh:D003241
237500,mesh:D008969
237500,mesh:D007223
237500,mesh:D000595
237500,mesh:D001692
237500,mesh:D002784
237500,mesh:D006579
237500,mesh:D002874
237500,mesh:D006801
237500,mesh:D017384
237500,mesh:D010641
237500,mesh:D001483
237500,mesh:D017931
237500,mesh:D015152
237500,mesh:D015153
237500,mesh:D005838
237500,mesh:D012326
237500,mesh:D004195
237500,mesh:D000293
237500,mesh:D011110
237500,mesh:D011485
237500,mesh:D010375
237500,mesh:D003001
237500,mesh:D017422
237500,mesh:D014158
237500,mesh:D000818
237500,mesh:D008875
237500,mesh:D000368
237500,mesh:D051379
237500,mesh:D004252
237500,mesh:D000469
237500,mesh:D009154
237500,mesh:D002675
237500,mesh:D002648
237500,mesh:D016368
237500,mesh:D005808
237500,mesh:D007232
237500,mesh:D018076
237500,mesh:D007557
237500,mesh:D017354
237500,mesh:D000369
237500,mesh:D016415
237500,mesh:D005796
237500,mesh:D007231
237500,mesh:D002478
237500,mesh:D008957
237500,mesh:D003937
237500,mesh:D012333
237500,mesh:D002352
237500,mesh:D007438
237500,mesh:D007527
237500,mesh:D001646
237500,mesh:D008099
237500,mesh:D015870
237500,mesh:D011247
237500,mesh:D017404
237500,mesh:D006720
237500,mesh:D008970
237500,mesh:D010858
237500,mesh:D020133
237500,mesh:D008543
237500,mesh:D008954
237500,mesh:D002879
237500,mesh:D001706
237500,mesh:D001798
237500,mesh:D005455
237500,mesh:D027321
237500,mesh:D051381
237500,mesh:D000005
237500,mesh:D000255
237500,mesh:D007585
237500,mesh:D004910
237500,mesh:D006528
237500,mesh:D015321
237500,mesh:D015723
237500,mesh:D013347
237500,mesh:D008113
237500,mesh:D002462
237500,mesh:D001219
237500,mesh:D008545
237500,mesh:D000882
237500,mesh:D007492
237500,mesh:D014018
237500,mesh:D001777
237500,mesh:D011817
237500,mesh:D018613
237500,mesh:D012756
237500,mesh:D011166
237500,mesh:D013045
237500,mesh:D008856
237500,mesh:D018528
237500,mesh:D005452
237500,mesh:D017208
237500,mesh:D006933
237500,mesh:D026901
237500,mesh:D008111
237500,mesh:D007536
237500,mesh:D002850
237500,mesh:D004578
237500,mesh:D001711
237500,mesh:D014316
237500,mesh:D013448
237500,mesh:D017207
237500,mesh:D001663
237500,mesh:D001654
237500,mesh:D007565
237500,mesh:D004364
237500,mesh:D008062
237500,mesh:D001648
237500,mesh:D010860
237500,mesh:D007567
237500,mesh:D007425
237500,mesh:D004347
237500,mesh:D027425
237500,mesh:D020168
237500,mesh:D011922
237500,mesh:D006932
237500,mesh:D003306
237500,mesh:D000838
237500,mesh:D000352
237500,mesh:D018432
237500,mesh:D017136
237500,mesh:D001211
237500,mesh:D017997
237500,mesh:D007566
237500,mesh:D016623
237450,mesh:D006579
237450,mesh:D006801
237450,mesh:D010641
237450,mesh:D000293
237450,mesh:D010375
237450,mesh:D000818
237450,mesh:D008875
237450,mesh:D051379
237450,mesh:D004252
237450,mesh:D002648
237450,mesh:D005808
237450,mesh:D018345
237450,mesh:D000743
237450,mesh:D008099
237450,mesh:D002854
237450,mesh:D010679
237450,mesh:D011166
237450,mesh:D006933
237450,mesh:D008111
237450,mesh:D013448
237450,mesh:D008800
237450,mesh:D001663
237450,mesh:D007565
237450,mesh:D003306
237450,mesh:D027361
237450,mesh:D007566
237450,mesh:D029362
218800,mesh:D000328
218800,mesh:D005091
218800,mesh:D016133
218800,mesh:D003241
218800,mesh:D008969
218800,mesh:D007223
218800,mesh:D000595
218800,mesh:D006579
218800,mesh:D002874
218800,mesh:D006801
218800,mesh:D001483
218800,mesh:D015152
218800,mesh:D017668
218800,mesh:D004195
218800,mesh:D000293
218800,mesh:D017930
218800,mesh:D015183
218800,mesh:D002872
218800,mesh:D010375
218800,mesh:D001921
218800,mesh:D014158
218800,mesh:D000818
218800,mesh:D008875
218800,mesh:D014644
218800,mesh:D000368
218800,mesh:D051379
218800,mesh:D009154
218800,mesh:D002675
218800,mesh:D002648
218800,mesh:D016368
218800,mesh:D005808
218800,mesh:D004569
218800,mesh:D015345
218800,mesh:D004247
218800,mesh:D004392
218800,mesh:D025063
218800,mesh:D002869
218800,mesh:D006128
218800,mesh:D018450
218800,mesh:D008607
218800,mesh:D012689
218800,mesh:D007231
218800,mesh:D008957
218800,mesh:D002882
218800,mesh:D000015
218800,mesh:D012333
218800,mesh:D013997
218800,mesh:D007527
218800,mesh:D011379
218800,mesh:D000911
218800,mesh:D008099
218800,mesh:D015870
218800,mesh:D006720
218800,mesh:D007361
218800,mesh:D008854
218800,mesh:D008970
218800,mesh:D007120
218800,mesh:D003131
218800,mesh:D007668
218800,mesh:D012313
218800,mesh:D013577
218800,mesh:D003433
218800,mesh:D001647
218800,mesh:D014556
218800,mesh:D015151
218800,mesh:D002531
218800,mesh:D008168
218800,mesh:D005947
218800,mesh:D008137
218800,mesh:D005826
218800,mesh:D013379
218800,mesh:D004790
218800,mesh:D051381
218800,mesh:D013116
218800,mesh:D012042
218800,mesh:D002540
218800,mesh:D010634
218800,mesh:D008967
218800,mesh:D002493
218800,mesh:D005071
218800,mesh:D009461
218800,mesh:D015723
218800,mesh:D004926
218800,mesh:D000906
218800,mesh:D008526
218800,mesh:D005964
218800,mesh:D004035
218800,mesh:D008807
218800,mesh:D009626
218800,mesh:D011817
218800,mesh:D011919
218800,mesh:D001925
218800,mesh:D013045
218800,mesh:D007647
218800,mesh:D009206
218800,mesh:D008862
218800,mesh:D017208
218800,mesh:D006933
218800,mesh:D015316
218800,mesh:D001479
218800,mesh:D005965
218800,mesh:D012106
218800,mesh:D006854
218800,mesh:D002421
218800,mesh:D005147
218800,mesh:D012459
218800,mesh:D013950
218800,mesh:D010956
218800,mesh:D006262
218800,mesh:D002792
218800,mesh:D001616
218800,mesh:D003414
218800,mesh:D001663
218800,mesh:D010530
218800,mesh:D013788
218800,mesh:D000256
218800,mesh:D017690
218800,mesh:D007108
218800,mesh:D001654
218800,mesh:D009420
218800,mesh:D007565
218800,mesh:D005704
218800,mesh:D008748
218800,mesh:D016031
218800,mesh:D008665
218800,mesh:D004194
218800,mesh:D007567
218800,mesh:D014184
218800,mesh:D004899
218800,mesh:D014453
218800,mesh:D004341
218800,mesh:D011922
218800,mesh:D006932
218800,mesh:D014325
218800,mesh:D006701
218800,mesh:D007763
218800,mesh:D010789
218800,mesh:D006602
218800,mesh:D006419
218800,mesh:D000956
218800,mesh:D011559
218800,mesh:D015262
218800,mesh:D008610
218800,mesh:D012980
218800,mesh:D011911
208085,mesh:D014960
208085,mesh:D003241
208085,mesh:D008969
208085,mesh:D007223
208085,mesh:D000595
208085,mesh:D006579
208085,mesh:D006801
208085,mesh:D010641
208085,mesh:D015153
208085,mesh:D005838
208085,mesh:D010375
208085,mesh:D017422
208085,mesh:D010957
208085,mesh:D008958
208085,mesh:D004252
208085,mesh:D009154
208085,mesh:D002675
208085,mesh:D057809
208085,mesh:D005808
208085,mesh:D001176
208085,mesh:D017354
208085,mesh:D011506
208085,mesh:D001851
208085,mesh:D007231
208085,mesh:D000015
208085,mesh:D002352
208085,mesh:D007674
208085,mesh:D008099
208085,mesh:D056726
208085,mesh:D007668
208085,mesh:D002460
208085,mesh:D013577
208085,mesh:D002884
208085,mesh:D021381
208085,mesh:D008279
208085,mesh:D011169
208085,mesh:D004591
208085,mesh:D007684
208085,mesh:D002540
208085,mesh:D008565
208085,mesh:D033921
208085,mesh:D022821
208085,mesh:D001707
208085,mesh:D002479
208085,mesh:D012529
208085,mesh:D002780
208085,mesh:D008107
208085,mesh:D008561
208085,mesh:D050723
208085,mesh:D002779
208085,mesh:D015499
208085,mesh:D007678
208085,mesh:D051437
208085,mesh:D025202
208085,mesh:D008062
208085,mesh:D000141
