?diseaseid	?hpoid
"107320"	"0000622"
"107320"	"0001101"
"107320"	"0004420"
"107320"	"0004936"
"107320"	"0011531"
"107320"	"0025188"
"107320"	"0025342"
"107320"	"0025343"
"107320"	"0100532"
"107480"	"0000028"
"107480"	"0002023"
"107480"	"0004792"
"107480"	"0000006"
"107480"	"0000252"
"107480"	"0001263"
"107480"	"0001629"
"107480"	"0001636"
"107480"	"0001177"
"107480"	"0011304"
"107480"	"0008551"
"107480"	"0010743"
"107480"	"0000047"
"107480"	"0004467"
"107480"	"0001537"
"107480"	"0000407"
"107480"	"0000821"
"107480"	"0000083"
"107480"	"0001199"
"107480"	"0009944"
"107480"	"0004691"
"107480"	"0000143"
"107480"	"0000003"
"107480"	"0000048"
"107480"	"0000076"
"107480"	"0000089"
"107480"	"0000110"
"107480"	"0000136"
"107480"	"0000384"
"107480"	"0000400"
"107480"	"0000567"
"107480"	"0001440"
"107480"	"0001864"
"107480"	"0002020"
"107480"	"0002025"
"107480"	"0002247"
"107480"	"0004453"
"107480"	"0006097"
"107480"	"0006179"
"107480"	"0009779"
"107480"	"0009921"
"107480"	"0010331"
"107480"	"0010481"
"107480"	"0010709"
"107480"	"0030676"
"107480"	"0100015"
"107500"	"0000006"
"107500"	"0000252"
"107500"	"0001249"
"107500"	"0001999"
"107500"	"0002627"
"107550"	"0001680"
"107550"	"0001116"
"107550"	"0010628"
"107550"	"0010817"
"107550"	"0011611"
"107600"	"0000007"
"107600"	"0000006"
"107600"	"0004471"
"107640"	"0000006"
"107640"	"0010535"
"107640"	"0001699"
"107650"	"0000006"
"107650"	"0000458"
"107650"	"0001262"
"107650"	"0002384"
"107650"	"0002870"
"107650"	"0025267"
"107680"	"0000006"
"107680"	"0000083"
"107680"	"0001635"
"107680"	"0001677"
"107680"	"0001917"
"107680"	"0004398"
"107680"	"0007957"
"107680"	"0012280"
"107700"	"0002250"
"107850"	"0010982"
"107900"	"0000006"
"107900"	"0002974"
"107900"	"0002984"
"107900"	"0003022"
"107970"	"0000006"
"107970"	"0001425"
"107970"	"0001645"
"107970"	"0004308"
"107970"	"0011663"
"108000"	"0000006"
"108000"	"0001626"
"108010"	"0000006"
"108010"	"0002408"
"108050"	"0000006"
"108050"	"0000822"
"108050"	"0001250"
"108050"	"0000952"
"108050"	"0002315"
"108050"	"0002617"
"108050"	"0001101"
"108050"	"0001085"
"108050"	"0001370"
"108050"	"0001482"
"108050"	"0001698"
"108050"	"0001945"
"108050"	"0002202"
"108050"	"0003155"
"108050"	"0006679"
"108100"	"0000006"
"108100"	"0003401"
"108100"	"0000989"
"108100"	"0012317"
"108120"	"0000028"
"108120"	"0000954"
"108120"	"0001374"
"108120"	"0001762"
"108120"	"0000006"
"108120"	"0002650"
"108120"	"0001425"
"108120"	"0000211"
"108120"	"0001032"
"108120"	"0001181"
"108120"	"0001188"
"108120"	"0001193"
"108120"	"0001838"
"108120"	"0001848"
"108120"	"0002804"
"108120"	"0002987"
"108120"	"0003184"
"108120"	"0003273"
"108120"	"0006380"
"108120"	"0009473"
"108120"	"0009742"
"108120"	"0012385"
"108145"	"0000508"
"108145"	"0000602"
"108145"	"0030084"
"108145"	"0000767"
"108145"	"0000006"
"108145"	"0001166"
"108145"	"0004322"
"108145"	"0000218"
"108145"	"0000286"
"108145"	"0002650"
"108145"	"0000581"
"108145"	"0000540"
"108145"	"0000490"
"108145"	"0009921"
"108145"	"0002804"
"108145"	"0000325"
"108145"	"0000411"
"108145"	"0000483"
"108145"	"0000512"
"108145"	"0000563"
"108145"	"0001119"
"108145"	"0001547"
"108145"	"0001776"
"108145"	"0002091"
"108145"	"0003199"
"108145"	"0003725"
"108145"	"0004673"
"108145"	"0005684"
"108145"	"0005879"
"108145"	"0006109"
"108145"	"0006184"
"108145"	"0006251"
"108145"	"0007703"
"108200"	"0000006"
"108200"	"0000407"
"108200"	"0002804"
"108200"	"0005612"
"108300"	"0000175"
"108300"	"0000463"
"108300"	"0000767"
"108300"	"0000006"
"108300"	"0001166"
"108300"	"0000272"
"108300"	"0000405"
"108300"	"0005280"
"108300"	"0011800"
"108300"	"0002650"
"108300"	"0000926"
"108300"	"0000407"
"108300"	"0000518"
"108300"	"0000545"
"108300"	"0001634"
"108300"	"0000501"
"108300"	"0002808"
"108300"	"0000541"
"108300"	"0000201"
"108300"	"0000618"
"108300"	"0001519"
"108300"	"0002655"
"108300"	"0003040"
"108300"	"0004568"
"108300"	"0006361"
"108320"	"0000223"
"108390"	"0000707"
"108420"	"0000006"
"108420"	"0000027"
"108420"	"0000798"
"108450"	"0000565"
"108450"	"0000347"
"108450"	"0002007"
"108450"	"0000678"
"108450"	"0000444"
"108450"	"0000540"
"108450"	"0002949"
"108450"	"0004626"
"108450"	"0008929"
"108450"	"0200053"
"108500"	"0000006"
"108500"	"0000360"
"108500"	"0002321"
"108500"	"0003401"
"108500"	"0001332"
"108500"	"0001260"
"108500"	"0001324"
"108500"	"0000640"
"108500"	"0000651"
"108500"	"0001152"
"108500"	"0001751"
"108500"	"0002073"
"108500"	"0002076"
"108500"	"0002131"
"108500"	"0002486"
"108500"	"0003829"
"108500"	"0006855"
"108500"	"0010545"
"108600"	"0000508"
"108600"	"0000006"
"108600"	"0003828"
"108600"	"0001332"
"108600"	"0001260"
"108600"	"0001258"
"108600"	"0001347"
"108600"	"0000605"
"108600"	"0000514"
"108600"	"0001288"
"108600"	"0001761"
"108600"	"0002015"
"108600"	"0002354"
"108600"	"0002497"
"108600"	"0008969"
"108650"	"0000006"
"108650"	"0000648"
"108650"	"0000639"
"108650"	"0001260"
"108650"	"0001347"
"108650"	"0002497"
"108650"	"0000549"
"108650"	"0002075"
"108650"	"0003487"
"108650"	"0007728"
"108700"	"0000006"
"108700"	"0001251"
"108700"	"0002380"
"108720"	"0000028"
"108720"	"0000175"
"108720"	"0001156"
"108720"	"0001762"
"108720"	"0000006"
"108720"	"0002084"
"108720"	"0000347"
"108720"	"0000272"
"108720"	"0002007"
"108720"	"0005280"
"108720"	"0008905"
"108720"	"0011800"
"108720"	"0000470"
"108720"	"0003196"
"108720"	"0010049"
"108720"	"0010743"
"108720"	"0003745"
"108720"	"0000774"
"108720"	"0000878"
"108720"	"0001622"
"108720"	"0002949"
"108720"	"0000520"
"108720"	"0001217"
"108720"	"0001561"
"108720"	"0001602"
"108720"	"0002982"
"108720"	"0002986"
"108720"	"0002990"
"108720"	"0003042"
"108720"	"0003097"
"108720"	"0003417"
"108720"	"0003811"
"108720"	"0003826"
"108720"	"0004592"
"108720"	"0005792"
"108720"	"0006406"
"108720"	"0006408"
"108720"	"0006495"
"108720"	"0030330"
"108721"	"0000175"
"108721"	"0000327"
"108721"	"0001762"
"108721"	"0000006"
"108721"	"0000347"
"108721"	"0000272"
"108721"	"0002007"
"108721"	"0005280"
"108721"	"0008905"
"108721"	"0011800"
"108721"	"0000470"
"108721"	"0002650"
"108721"	"0002982"
"108721"	"0002986"
"108721"	"0003042"
"108721"	"0000269"
"108721"	"0001234"
"108721"	"0001852"
"108721"	"0002947"
"108721"	"0003180"
"108721"	"0003440"
"108721"	"0004632"
"108721"	"0004976"
"108721"	"0006060"
"108721"	"0006200"
"108725"	"0000006"
"108725"	"0001658"
"108725"	"0002155"
"108725"	"0003233"
"108760"	"0000006"
"108760"	"0000405"
"108760"	"0000413"
"108760"	"0000402"
"108760"	"0005906"
"108760"	"0008773"
"108770"	"0000006"
"108770"	"0001706"
"108770"	"0006699"
"108770"	"0011705"
"108770"	"0025478"
"108770"	"0200127"
"108800"	"0001629"
"108800"	"0001647"
"108800"	"0001650"
"108800"	"0001682"
"108800"	"0001684"
"108800"	"0005301"
"108800"	"0011706"
"108800"	"0011995"
"108800"	"0012516"
"108900"	"0000006"
"108900"	"0001629"
"108900"	"0001636"
"108900"	"0001712"
"108900"	"0001682"
"108900"	"0001684"
"108900"	"0004935"
"108900"	"0005110"
"108900"	"0012248"
"108950"	"0000006"
"108950"	"0004754"
"108950"	"0004757"
"108950"	"0005165"
"108950"	"0006671"
"108985"	"0000006"
"108985"	"0000545"
"108985"	"0003677"
"108985"	"0000483"
"108985"	"0007950"
"109000"	"0000006"
"109000"	"0004322"
"109000"	"0003083"
"109000"	"0001385"
"109000"	"0009907"
"109050"	"0000006"
"109050"	"0000365"
"109050"	"0001363"
"109050"	"0030680"
"109050"	"0001256"
"109050"	"0002000"
"109050"	"0004692"
"109100"	"0030057"
"109120"	"0000316"
"109120"	"0000327"
"109120"	"0000486"
"109120"	"0000006"
"109120"	"0001249"
"109120"	"0001252"
"109120"	"0001290"
"109120"	"0002119"
"109120"	"0000248"
"109120"	"0000238"
"109120"	"0000272"
"109120"	"0012368"
"109120"	"0001274"
"109120"	"0004322"
"109120"	"0000506"
"109120"	"0000407"
"109120"	"0002690"
"109120"	"0000520"
"109120"	"0000256"
"109120"	"0000558"
"109120"	"0000925"
"109120"	"0002673"
"109120"	"0002827"
"109120"	"0006958"
"109120"	"0007873"
"109120"	"0007886"
"109130"	"0000006"
"109130"	"0000107"
"109130"	"0003198"
"109130"	"0002749"
"109130"	"0003236"
"109130"	"0003701"
"109130"	"0006557"
"109130"	"0011001"
"109150"	"0000508"
"109150"	"0000006"
"109150"	"0001251"
"109150"	"0001272"
"109150"	"0012532"
"109150"	"0003676"
"109150"	"0001332"
"109150"	"0000726"
"109150"	"0001300"
"109150"	"0001257"
"109150"	"0001260"
"109150"	"0002380"
"109150"	"0003394"
"109150"	"0002171"
"109150"	"0000640"
"109150"	"0000651"
"109150"	"0002073"
"109150"	"0002015"
"109150"	"0003487"
"109150"	"0000520"
"109150"	"0000544"
"109150"	"0000623"
"109150"	"0000641"
"109150"	"0001151"
"109150"	"0002063"
"109150"	"0002067"
"109150"	"0002070"
"109150"	"0002078"
"109150"	"0002172"
"109150"	"0002198"
"109150"	"0002495"
"109150"	"0002503"
"109150"	"0002839"
"109150"	"0003438"
"109150"	"0003693"
"109150"	"0003743"
"109150"	"0007089"
"109150"	"0012332"
"109150"	"0030454"
"109160"	"0000006"
"109160"	"0002157"
"109200"	"0001470"
"109200"	"0001596"
"109270"	"0000006"
"109270"	"0000952"
"109270"	"0001744"
"109270"	"0001878"
"109270"	"0004446"
"109270"	"0001923"
"109270"	"0001927"
"109270"	"0002904"
"109270"	"0004444"
"109270"	"0004445"
"109270"	"0005502"
"109300"	"0009466"
"109300"	"0030084"
"109300"	"0000006"
"109350"	"0000006"
"109350"	"0002020"
"109350"	"0100580"
"109350"	"0100633"
"109400"	"0000175"
"109400"	"0000204"
"109400"	"0000316"
"109400"	"0000431"
"109400"	"0000486"
"109400"	"0001156"
"109400"	"0000006"
"109400"	"0000568"
"109400"	"0001249"
"109400"	"0000238"
"109400"	"0001270"
"109400"	"0002007"
"109400"	"0000303"
"109400"	"0003828"
"109400"	"0002650"
"109400"	"0000280"
"109400"	"0001425"
"109400"	"0002751"
"109400"	"0000518"
"109400"	"0002937"
"109400"	"0000501"
"109400"	"0000256"
"109400"	"0000242"
"109400"	"0000283"
"109400"	"0000612"
"109400"	"0000766"
"109400"	"0000773"
"109400"	"0000892"
"109400"	"0000912"
"109400"	"0001056"
"109400"	"0001144"
"109400"	"0002414"
"109400"	"0002671"
"109400"	"0002885"
"109400"	"0002948"
"109400"	"0004280"
"109400"	"0004795"
"109400"	"0005449"
"109400"	"0005462"
"109400"	"0005815"
"109400"	"0008422"
"109400"	"0009650"
"109400"	"0009729"
"109400"	"0010044"
"109400"	"0010442"
"109400"	"0010603"
"109400"	"0010609"
"109400"	"0010610"
"109400"	"0010612"
"109400"	"0010617"
"109400"	"0010618"
"109400"	"0025318"
"109400"	"0200021"
"109500"	"0000006"
"109500"	"0000470"
"109500"	"0003828"
"109500"	"0002751"
"109500"	"0005758"
"109500"	"0002277"
"109500"	"0003829"
"109500"	"0002691"
"109500"	"0003396"
"109500"	"0003690"
"109500"	"0004484"
"109500"	"0005788"
"109543"	"0000006"
"109543"	"0005550"
"109600"	"0000006"
"109600"	"0001939"
"109650"	"0002229"
"109650"	"0010783"
"109650"	"0001101"
"109650"	"0000031"
"109650"	"0000155"
"109650"	"0000737"
"109650"	"0001094"
"109650"	"0001369"
"109650"	"0002638"
"109650"	"0003249"
"109650"	"0012219"
"109650"	"0012424"
"109650"	"0030880"
"109650"	"0031615"
"109650"	"0410060"
"109720"	"0000006"
"109720"	"0002613"
"109730"	"0000006"
"109730"	"0001647"
"109730"	"0001650"
"109740"	"0000028"
"109740"	"0000508"
"109740"	"0000006"
"109740"	"0000924"
"109740"	"0004122"
"109740"	"0011803"
"109800"	"0000006"
"109800"	"0006740"
"109820"	"0000006"
"109820"	"0000790"
"109820"	"0000010"
"109820"	"0000019"
"109820"	"0008664"
"109820"	"0008691"
"109820"	"0008742"
"109820"	"0100518"
"109900"	"0000006"
"109900"	"0000478"
"109900"	"0000153"
"109900"	"0000853"
"109900"	"0010749"
"109900"	"0040295"
"110000"	"0000006"
"110000"	"0010749"
"110050"	"0000006"
"110050"	"0001249"
"110050"	"0000506"
"110050"	"0010628"
"110050"	"0000298"
"110050"	"0001304"
"110100"	"0000431"
"110100"	"0000486"
"110100"	"0000508"
"110100"	"0000006"
"110100"	"0000568"
"110100"	"0005280"
"110100"	"0000218"
"110100"	"0000581"
"110100"	"0000506"
"110100"	"0000639"
"110100"	"0000540"
"110100"	"0001595"
"110100"	"0000482"
"110100"	"0000013"
"110100"	"0000141"
"110100"	"0000378"
"110100"	"0000537"
"110100"	"0000769"
"110100"	"0000837"
"110100"	"0008209"
"110100"	"0008222"
"110150"	"0000006"
"110150"	"0000545"
"110150"	"0001083"
"110150"	"0007800"
"110150"	"0007970"
"110700"	"0000007"
"110700"	"0000006"
"110700"	"0001939"
"110700"	"0002715"
"110800"	"0000006"
"110800"	"0010970"
"111150"	"0010971"
"111400"	"0000006"
"111400"	"0010970"
"111620"	"0010701"
"111700"	"0000007"
"111700"	"0004446"
"111700"	"0004870"
"112200"	"0000006"
"112200"	"0000153"
"112200"	"0002756"
"112200"	"0001873"
"112200"	"0001028"
"112200"	"0001034"
"112200"	"0001392"
"112200"	"0001891"
"112200"	"0002035"
"112200"	"0002086"
"112200"	"0002576"
"112200"	"0002580"
"112200"	"0002584"
"112200"	"0005520"
"112200"	"0007129"
"112240"	"0000006"
"112240"	"0000347"
"112240"	"0000238"
"112240"	"0002007"
"112240"	"0011800"
"112240"	"0000586"
"112240"	"0004440"
"112240"	"0004322"
"112240"	"0002650"
"112240"	"0000938"
"112240"	"0002953"
"112240"	"0000691"
"112240"	"0001334"
"112240"	"0001620"
"112240"	"0002757"
"112240"	"0005472"
"112250"	"0000006"
"112250"	"0000977"
"112250"	"0000938"
"112250"	"0002756"
"112250"	"0003202"
"112250"	"0000963"
"112250"	"0003676"
"112250"	"0003198"
"112250"	"0002669"
"112250"	"0003701"
"112250"	"0003690"
"112250"	"0000978"
"112250"	"0002216"
"112250"	"0002979"
"112250"	"0003084"
"112250"	"0003325"
"112250"	"0005010"
"112250"	"0005045"
"112250"	"0005686"
"112250"	"0007819"
"112250"	"0012315"
"112250"	"0031367"
"112250"	"0100244"
"112250"	"0100254"
"112270"	"0000006"
"112270"	"0002653"
"112300"	"0000006"
"112300"	"0000668"
"112300"	"0002216"
"112300"	"0007410"
"112310"	"0000431"
"112310"	"0000006"
"112310"	"0003510"
"112310"	"0000430"
"112310"	"0002990"
"112310"	"0003811"
"112310"	"0003974"
"112310"	"0005104"
"112310"	"0008824"
"112350"	"0000006"
"112350"	"0001249"
"112350"	"0002650"
"112350"	"0004490"
"112350"	"0003510"
"112350"	"0002808"
"112350"	"0003440"
"112350"	"0000696"
"112350"	"0003177"
"112350"	"0006487"
"112350"	"0010538"
"112370"	"0000006"
"112370"	"0000252"
"112370"	"0001263"
"112370"	"0001510"
"112370"	"0000271"
"112370"	"0001840"
"112370"	"0007560"
"112410"	"0001156"
"112410"	"0000006"
"112410"	"0000822"
"112410"	"0004322"
"112410"	"0009803"
"112410"	"0010049"
"112410"	"0010579"
"112430"	"0001156"
"112430"	"0000006"
"112430"	"0009381"
"112430"	"0011675"
"112430"	"0001367"
"112440"	"0001156"
"112440"	"0000006"
"112440"	"0011304"
"112440"	"0009778"
"112440"	"0009237"
"112440"	"0010044"
"112440"	"0001598"
"112440"	"0004689"
"112440"	"0004704"
"112440"	"0009280"
"112440"	"0009836"
"112440"	"0010047"
"112450"	"0000006"
"112450"	"0010049"
"112450"	"0010743"
"112450"	"0009778"
"112450"	"0001234"
"112450"	"0008080"
"112450"	"0009882"
"112450"	"0010109"
"112500"	"0001156"
"112500"	"0000006"
"112500"	"0004209"
"112500"	"0004322"
"112500"	"0001169"
"112500"	"0004279"
"112500"	"0010049"
"112500"	"0001425"
"112500"	"0009467"
"112500"	"0001032"
"112500"	"0009882"
"112500"	"0001204"
"112500"	"0005194"
"112500"	"0006146"
"112500"	"0006165"
"112500"	"0006213"
"112500"	"0006236"
"112500"	"0009279"
"112500"	"0009462"
"112500"	"0009638"
"112500"	"0010107"
"112600"	"0000006"
"112600"	"0010055"
"112600"	"0001822"
"112600"	"0004209"
"112600"	"0009467"
"112600"	"0004691"
"112600"	"0010109"
"112600"	"0004220"
"112600"	"0008096"
"112600"	"0009161"
"112600"	"0009182"
"112600"	"0009464"
"112600"	"0009536"
"112600"	"0009568"
"112600"	"0009575"
"112700"	"0000006"
"112700"	"0004209"
"112700"	"0010579"
"112700"	"0004220"
"112700"	"0005910"
"112800"	"0000006"
"112800"	"0004220"
"112800"	"0005850"
"112800"	"0009577"
"112800"	"0100387"
"112910"	"0009466"
"112910"	"0000006"
"112910"	"0004322"
"112910"	"0009803"
"112910"	"0001831"
"112910"	"0002984"
"112910"	"0003022"
"112910"	"0000925"
"112910"	"0001500"
"112910"	"0001837"
"112910"	"0003027"
"112910"	"0003038"
"112910"	"0005013"
"112910"	"0005736"
"112910"	"0006135"
"112910"	"0008127"
"112910"	"0008368"
"112910"	"0009370"
"112910"	"0009702"
"112910"	"0009843"
"113000"	"0001159"
"113000"	"0000006"
"113000"	"0001629"
"113000"	"0011304"
"113000"	"0000270"
"113000"	"0010554"
"113000"	"0003026"
"113000"	"0002937"
"113000"	"0000054"
"113000"	"0001798"
"113000"	"0005831"
"113000"	"0009835"
"113000"	"0009473"
"113000"	"0012385"
"113000"	"0002948"
"113000"	"0000696"
"113000"	"0000260"
"113000"	"0001804"
"113000"	"0002944"
"113000"	"0004590"
"113000"	"0005819"
"113000"	"0010185"
"113100"	"0001156"
"113100"	"0001762"
"113100"	"0000006"
"113100"	"0004209"
"113100"	"0004322"
"113100"	"0002750"
"113100"	"0010442"
"113100"	"0009464"
"113100"	"0009536"
"113100"	"0009575"
"113100"	"0005819"
"113100"	"0001772"
"113100"	"0003067"
"113100"	"0006206"
"113100"	"0009324"
"113100"	"0009331"
"113100"	"0009349"
"113100"	"0009356"
"113100"	"0009417"
"113100"	"0009436"
"113100"	"0009456"
"113100"	"0009461"
"113100"	"0009463"
"113100"	"0009495"
"113100"	"0009516"
"113100"	"0009523"
"113100"	"0009527"
"113100"	"0009534"
"113100"	"0009587"
"113100"	"0010034"
"113100"	"0010259"
"113100"	"0011929"
"113200"	"0000006"
"113200"	"0009642"
"113200"	"0005627"
"113200"	"0010077"
"113300"	"0001156"
"113300"	"0000006"
"113300"	"0010049"
"113300"	"0010743"
"113300"	"0000311"
"113300"	"0000894"
"113300"	"0001571"
"113300"	"0005863"
"113300"	"0006587"
"113300"	"0008848"
"113301"	"0000006"
"113301"	"0001631"
"113301"	"0004322"
"113301"	"0010743"
"113301"	"0000311"
"113301"	"0010044"
"113301"	"0005863"
"113310"	"0001156"
"113310"	"0000006"
"113310"	"0003828"
"113310"	"0009803"
"113310"	"0001839"
"113310"	"0003829"
"113310"	"0002990"
"113310"	"0006492"
"113400"	"0000486"
"113400"	"0001156"
"113400"	"0001249"
"113400"	"0001251"
"113400"	"0010049"
"113400"	"0010743"
"113400"	"0000639"
"113450"	"0000954"
"113450"	"0000006"
"113450"	"0000098"
"113450"	"0001761"
"113450"	"0003180"
"113450"	"0001204"
"113450"	"0002944"
"113450"	"0010034"
"113450"	"0001769"
"113450"	"0006170"
"113450"	"0007598"
"113450"	"0009371"
"113450"	"0010239"
"113450"	"0100490"
"113470"	"0000954"
"113470"	"0000965"
"113470"	"0000347"
"113470"	"0005280"
"113470"	"0000369"
"113470"	"0000581"
"113470"	"0003745"
"113470"	"0000083"
"113470"	"0002984"
"113470"	"0007759"
"113470"	"0003038"
"113470"	"0003031"
"113470"	"0005011"
"113470"	"0012745"
"113475"	"0000006"
"113475"	"0004689"
"113475"	"0008093"
"113477"	"0000006"
"113477"	"0000252"
"113477"	"0004322"
"113477"	"0000445"
"113477"	"0000154"
"113477"	"0002164"
"113477"	"0001798"
"113477"	"0001999"
"113477"	"0004220"
"113477"	"0000307"
"113477"	"0004227"
"113477"	"0010959"
"113480"	"0000006"
"113480"	"0005280"
"113480"	"0000506"
"113480"	"0000219"
"113480"	"0000319"
"113480"	"0006118"
"113480"	"0000458"
"113480"	"0000924"
"113480"	"0000044"
"113500"	"0009466"
"113500"	"0030084"
"113500"	"0000006"
"113500"	"0100864"
"113500"	"0000470"
"113500"	"0002650"
"113500"	"0000926"
"113500"	"0000540"
"113500"	"0002808"
"113500"	"0001552"
"113500"	"0002176"
"113500"	"0003411"
"113500"	"0008922"
"113600"	"0000006"
"113600"	"0000464"
"113610"	"0000006"
"113610"	"0000639"
"113610"	"0003581"
"113610"	"0002120"
"113610"	"0002078"
"113610"	"0002313"
"113610"	"0006827"
"113610"	"0010530"
"113620"	"0000028"
"113620"	"0000175"
"113620"	"0000204"
"113620"	"0000316"
"113620"	"0000486"
"113620"	"0000508"
"113620"	"0000954"
"113620"	"0000006"
"113620"	"0000252"
"113620"	"0000568"
"113620"	"0001250"
"113620"	"0002558"
"113620"	"0000347"
"113620"	"0000272"
"113620"	"0000405"
"113620"	"0005280"
"113620"	"0000369"
"113620"	"0000470"
"113620"	"0001177"
"113620"	"0002021"
"113620"	"0004209"
"113620"	"0008551"
"113620"	"0000455"
"113620"	"0000047"
"113620"	"0001511"
"113620"	"0004467"
"113620"	"0001256"
"113620"	"0000107"
"113620"	"0000506"
"113620"	"0009778"
"113620"	"0000639"
"113620"	"0000579"
"113620"	"0004334"
"113620"	"0006610"
"113620"	"0000407"
"113620"	"0000518"
"113620"	"0000545"
"113620"	"0002808"
"113620"	"0002020"
"113620"	"0002987"
"113620"	"0000612"
"113620"	"0002216"
"113620"	"0001804"
"113620"	"0000104"
"113620"	"0000164"
"113620"	"0000196"
"113620"	"0000268"
"113620"	"0000350"
"113620"	"0000358"
"113620"	"0000396"
"113620"	"0000420"
"113620"	"0000480"
"113620"	"0000528"
"113620"	"0000582"
"113620"	"0000987"
"113620"	"0001057"
"113620"	"0001611"
"113620"	"0002162"
"113620"	"0002211"
"113620"	"0002335"
"113620"	"0003307"
"113620"	"0004464"
"113620"	"0004785"
"113620"	"0005217"
"113620"	"0005473"
"113620"	"0008559"
"113620"	"0008606"
"113620"	"0008897"
"113620"	"0009623"
"113620"	"0009794"
"113620"	"0010517"
"113620"	"0010566"
"113620"	"0025247"
"113650"	"0000175"
"113650"	"0001374"
"113650"	"0000006"
"113650"	"0000193"
"113650"	"0003828"
"113650"	"0008551"
"113650"	"0000218"
"113650"	"0004467"
"113650"	"0001425"
"113650"	"0002566"
"113650"	"0000691"
"113650"	"0000076"
"113650"	"0000110"
"113650"	"0000384"
"113650"	"0010628"
"113650"	"0003829"
"113650"	"0000402"
"113650"	"0000378"
"113650"	"0000104"
"113650"	"0000113"
"113650"	"0000275"
"113650"	"0000276"
"113650"	"0000376"
"113650"	"0000410"
"113650"	"0000632"
"113650"	"0000799"
"113650"	"0002060"
"113650"	"0004458"
"113650"	"0004712"
"113650"	"0004742"
"113650"	"0007678"
"113650"	"0007925"
"113650"	"0008586"
"113650"	"0009795"
"113650"	"0009796"
"113650"	"0009797"
"113650"	"0009798"
"113650"	"0011094"
"113650"	"0100274"
