?diseaseid	?meshid
"125310"	D005625
"125310"	D009131
"125310"	D013702
"125310"	D015140
"125310"	D020521
"125310"	D051880
"125310"	D001288
"125310"	D002539
"125310"	D002546
"125310"	D005340
"125310"	D002542
"125310"	D009413
"125310"	D003711
"125310"	D004330
"125310"	D014793
"125310"	D004292
"125310"	D006261
"125310"	D012606
"125310"	D007859
"125310"	D003594
"125310"	D011225
"125310"	D006937
"125310"	D008881
"125310"	D005451
"125310"	D004185
"125310"	D015161
"125310"	D018917
"125310"	D008833
"125310"	D009898
"125310"	D014794
"125310"	D002549
"125310"	D007238
"125310"	D005074
"125310"	D014648
"125310"	D049590
"125310"	D001037
"125310"	D001160
"125310"	D004830
"125310"	D007968
"125310"	D008064
"125310"	D014650
"125310"	D014699
"125310"	D017078
"125310"	D017540
"125310"	D020520
"125310"	D046589
"150600"	D000293
"150600"	D000328
"150600"	D002648
"150600"	D002675
"150600"	D005799
"150600"	D006579
"150600"	D006801
"150600"	D010375
"150600"	D013577
"150600"	D000367
"150600"	D000818
"150600"	D004195
"150600"	D008040
"150600"	D008126
"150600"	D012189
"150600"	D012737
"150600"	D017395
"150600"	D044465
"150600"	D001955
"150600"	D002874
"150600"	D007223
"150600"	D009154
"150600"	D009336
"150600"	D002881
"150600"	D005796
"150600"	D013624
"150600"	D044466
"150600"	D001846
"150600"	D004838
"150600"	D005269
"150600"	D015995
"150600"	D011829
"150600"	D008499
"150600"	D049672
"150600"	D049673
"150600"	D004285
"150600"	D005858
"150600"	D008055
"150600"	D011336
"150600"	D005342
"150600"	D010959
"150600"	D001175
"150600"	D000990
"150600"	D011486
"150600"	D013923
"150600"	D006995
"150600"	D004599
"150600"	D024043
"150600"	D050723
"150600"	D006621
"150600"	D011312
"150600"	D010007
"150600"	D016025
"150600"	D005271
"150600"	D007873
"150600"	D010027
"150600"	D017293
"150600"	D012598
"150600"	D005272
"150600"	D005270
"150600"	D013669
"150600"	D005338
"150600"	D006617
"150600"	D010690
"150600"	D005740
"150600"	D010020
"150600"	D014690
"150600"	D018455
"150600"	D020151
"150600"	D031685
"107320"	D000293
"107320"	D000328
"107320"	D005799
"107320"	D006801
"107320"	D008875
"107320"	D010375
"107320"	D013577
"107320"	D000368
"107320"	D000369
"107320"	D000483
"107320"	D000818
"107320"	D004797
"107320"	D005263
"107320"	D005838
"107320"	D008040
"107320"	D008957
"107320"	D011110
"107320"	D011247
"107320"	D011446
"107320"	D012307
"107320"	D013927
"107320"	D016133
"107320"	D017931
"107320"	D044383
"107320"	D044465
"107320"	D051379
"107320"	D001927
"107320"	D005313
"107320"	D000595
"107320"	D000906
"107320"	D001853
"107320"	D008810
"107320"	D008969
"107320"	D044466
"107320"	D006023
"107320"	D008807
"107320"	D011248
"107320"	D012150
"107320"	D013921
"107320"	D015995
"107320"	D005654
"107320"	D008279
"107320"	D012164
"107320"	D014786
"107320"	D014792
"107320"	D003240
"107320"	D000022
"107320"	D000917
"107320"	D001327
"107320"	D002850
"107320"	D006650
"107320"	D007074
"107320"	D002846
"107320"	D001323
"107320"	D010447
"107320"	D006684
"107320"	D003181
"107320"	D000925
"107320"	D005340
"107320"	D001480
"107320"	D010743
"107320"	D001777
"107320"	D001324
"107320"	D008180
"107320"	D011249
"107320"	D005451
"107320"	D014606
"107320"	D000990
"107320"	D000991
"107320"	D001779
"107320"	D001780
"107320"	D002308
"107320"	D003170
"107320"	D003182
"107320"	D005165
"107320"	D006487
"107320"	D006493
"107320"	D006681
"107320"	D008946
"107320"	D009504
"107320"	D010314
"107320"	D010875
"107320"	D011250
"107320"	D011486
"107320"	D013923
"107320"	D013924
"107320"	D015161
"107320"	D015423
"107320"	D015866
"107320"	D016682
"107320"	D016736
"107320"	D017152
"107320"	D017153
"107320"	D020246
"107320"	D044087
"107320"	D053482
"107320"	D059811
"310468"	D000293
"310468"	D000328
"310468"	D002648
"310468"	D002675
"310468"	D005808
"310468"	D006801
"310468"	D008875
"310468"	D010375
"310468"	D014960
"310468"	D000368
"310468"	D000818
"310468"	D001483
"310468"	D002478
"310468"	D008040
"310468"	D010641
"310468"	D016133
"310468"	D002869
"310468"	D002874
"310468"	D005826
"310468"	D007668
"310468"	D007676
"310468"	D009154
"310468"	D004252
"310468"	D000595
"310468"	D004247
"310468"	D005819
"310468"	D006822
"310468"	D008969
"310468"	D009693
"310468"	D011994
"310468"	D012016
"310468"	D012150
"310468"	D012727
"310468"	D007687
"310468"	D002118
"310468"	D007674
"310468"	D004912
"310468"	D009518
"310468"	D011487
"310468"	D000510
"310468"	D011507
"310468"	D004276
"310468"	D014981
"310468"	D001613
"310468"	D012377
"310468"	D002256
"310468"	D009397
"310468"	D002128
"310468"	D007669
"310468"	D018118
"310468"	D004563
"179800"	D000293
"179800"	D000328
"179800"	D002648
"179800"	D002675
"179800"	D005799
"179800"	D005808
"179800"	D006801
"179800"	D008875
"179800"	D010375
"179800"	D000368
"179800"	D000818
"179800"	D005838
"179800"	D008040
"179800"	D010641
"179800"	D002869
"179800"	D005500
"179800"	D007223
"179800"	D007231
"179800"	D008958
"179800"	D009154
"179800"	D014552
"179800"	D025063
"179800"	D006130
"179800"	D000595
"179800"	D001692
"179800"	D004789
"179800"	D005819
"179800"	D007527
"179800"	D007700
"179800"	D008969
"179800"	D011994
"179800"	D013431
"179800"	D001120
"179800"	D006128
"179800"	D017422
"179800"	D004739
"179800"	D018807
"179800"	D007136
"179800"	D012694
"179800"	D007687
"179800"	D001789
"179800"	D002118
"179800"	D000242
"179800"	D008970
"179800"	D011506
"179800"	D007674
"179800"	D004912
"179800"	D006863
"179800"	D013056
"179800"	D004913
"179800"	D001774
"179800"	D011188
"179800"	D012964
"179800"	D010710
"179800"	D011507
"179800"	D006031
"179800"	D004492
"179800"	D003404
"179800"	D009113
"179800"	D015032
"179800"	D006461
"179800"	D007677
"179800"	D007684
"179800"	D017920
"179800"	D014556
"179800"	D010018
"179800"	D001806
"179800"	D000141
"179800"	D000608
"179800"	D000838
"179800"	D001457
"179800"	D001639
"179800"	D002256
"179800"	D007454
"179800"	D007671
"179800"	D009397
"179800"	D017878
"179800"	D027963
"179800"	D000666
"179800"	D005919
"179800"	D007669
"179800"	D014545
"179800"	D000138
"179800"	D000468
"179800"	D002136
"179800"	D000643
"179800"	D009181
"179800"	D008513
"179800"	D002951
"179800"	D000137
"179800"	D000641
"179830"	D000293
"179830"	D000328
"179830"	D002648
"179830"	D002675
"179830"	D006801
"179830"	D010375
"179830"	D000818
"179830"	D012737
"179830"	D005500
"179830"	D007223
"179830"	D011379
"179830"	D006130
"179830"	D000284
"179830"	D007687
"179830"	D002118
"179830"	D002712
"179830"	D007684
"179830"	D000141
"179830"	D001639
"179830"	D007671
"179830"	D009397
"179830"	D005919
"179830"	D000468
"179830"	D000136
"179830"	D000643
"179830"	D000137
"604278"	D000293
"604278"	D000328
"604278"	D001827
"604278"	D002648
"604278"	D002675
"604278"	D006801
"604278"	D010375
"604278"	D001483
"604278"	D002894
"604278"	D012333
"604278"	D012737
"604278"	D016133
"604278"	D018076
"604278"	D003241
"604278"	D003937
"604278"	D005500
"604278"	D007223
"604278"	D007668
"604278"	D009154
"604278"	D011379
"604278"	D001927
"604278"	D004252
"604278"	D005124
"604278"	D006130
"604278"	D008607
"604278"	D002386
"604278"	D000284
"604278"	D000595
"604278"	D000596
"604278"	D004247
"604278"	D004262
"604278"	D006720
"604278"	D012016
"604278"	D001835
"604278"	D019943
"604278"	D005128
"604278"	D008214
"604278"	D008565
"604278"	D002118
"604278"	D002352
"604278"	D018389
"604278"	D006863
"604278"	D001766
"604278"	D003316
"604278"	D002114
"604278"	D010710
"604278"	D000450
"604278"	D005947
"604278"	D003743
"604278"	D005901
"604278"	D004573
"604278"	D017920
"604278"	D000086
"604278"	D001806
"604278"	D000141
"604278"	D001639
"604278"	D007671
"604278"	D009397
"604278"	D027321
"604278"	D064606
"604278"	D005919
"604278"	D000468
"604278"	D000136
"604278"	D000643
"604278"	D005942
"604278"	D002951
"604278"	D027982
"276300"	D000015
"276300"	D000293
"276300"	D000328
"276300"	D002648
"276300"	D002675
"276300"	D005799
"276300"	D005808
"276300"	D006579
"276300"	D006801
"276300"	D008875
"276300"	D010375
"276300"	D013577
"276300"	D000368
"276300"	D000369
"276300"	D000483
"276300"	D000818
"276300"	D001483
"276300"	D007150
"276300"	D008040
"276300"	D010641
"276300"	D011247
"276300"	D011446
"276300"	D012306
"276300"	D012307
"276300"	D012867
"276300"	D017931
"276300"	D018895
"276300"	D020022
"276300"	D020133
"276300"	D020641
"276300"	D051379
"276300"	D005826
"276300"	D009154
"276300"	D012042
"276300"	D012689
"276300"	D001921
"276300"	D003560
"276300"	D004252
"276300"	D005192
"276300"	D008607
"276300"	D012871
"276300"	D005347
"276300"	D002851
"276300"	D004247
"276300"	D004260
"276300"	D005091
"276300"	D005819
"276300"	D006580
"276300"	D006720
"276300"	D008969
"276300"	D012334
"276300"	D014407
"276300"	D054198
"276300"	D001344
"276300"	D006965
"276300"	D009369
"276300"	D009456
"276300"	D011518
"276300"	D016001
"276300"	D017422
"276300"	D018095
"276300"	D019943
"276300"	D035781
"276300"	D001932
"276300"	D004273
"276300"	D005904
"276300"	D005910
"276300"	D009363
"276300"	D009378
"276300"	D016514
"276300"	D017668
"276300"	D011392
"276300"	D012694
"276300"	D016254
"276300"	D061085
"276300"	D009687
"276300"	D003062
"276300"	D002280
"276300"	D055815
"276300"	D003880
"276300"	D010859
"276300"	D000236
"276300"	D002352
"276300"	D004268
"276300"	D010911
"276300"	D008840
"276300"	D003285
"276300"	D064448
"276300"	D008223
"276300"	D000251
"276300"	D003337
"276300"	D005853
"276300"	D003110
"276300"	D008113
"276300"	D011544
"276300"	D010802
"276300"	D007951
"276300"	D008228
"276300"	D045744
"276300"	D048868
"276300"	D003114
"276300"	D009396
"276300"	D016158
"276300"	D012004
"276300"	D000230
"276300"	D005785
"276300"	D045643
"276300"	D013274
"276300"	D002528
"276300"	D008527
"276300"	D011127
"276300"	D011836
"276300"	D019080
"276300"	D003123
"276300"	D020868
"276300"	D051718
"276300"	D007417
"276300"	D009386
"276300"	D012208
"276300"	D015179
"276300"	D003106
"276300"	D003108
"276300"	D003111
"276300"	D005909
"276300"	D011125
"276300"	D017491
"276300"	D020137
"276300"	D053842
"276300"	D019394
"276300"	D015173
"276300"	D016543
"276300"	D053843
"276300"	D019337
"276300"	D011878
"276300"	D001254
"276300"	D003397
"276300"	D009837
"276300"	D045325
"276300"	D012811
"276300"	D007953
"276300"	D005736
"276300"	D009380
"276300"	D018241
"276300"	D010307
"276300"	D014155
"276300"	D018292
"276300"	D017599
"276300"	D049914
"276300"	D054081
"247640"	D000293
"247640"	D002648
"247640"	D002675
"247640"	D006801
"247640"	D002869
"247640"	D007223
"247640"	D002460
"247640"	D002470
"247640"	D002906
"247640"	D007938
"247640"	D014178
"247640"	D002872
"247640"	D009369
"247640"	D007621
"247640"	D001943
"247640"	D000241
"247640"	D008198
"247640"	D008223
"247640"	D010430
"247640"	D011683
"247640"	D013154
"247640"	D007945
"247640"	D008545
"247640"	D008727
"247640"	D013489
"247640"	D008482
"247640"	D001377
"247640"	D013872
"223350"	D000293
"223350"	D000328
"223350"	D002648
"223350"	D005808
"223350"	D006801
"223350"	D001792
"223350"	D001853
"223350"	D003582
"223350"	D007501
"223350"	D009940
"223350"	D009504
"223350"	D006452
"223350"	D015470
"184700"	D000293
"184700"	D000328
"184700"	D002648
"184700"	D002675
"184700"	D005799
"184700"	D005808
"184700"	D006579
"184700"	D006801
"184700"	D008875
"184700"	D010375
"184700"	D000367
"184700"	D000483
"184700"	D001483
"184700"	D002478
"184700"	D002784
"184700"	D002888
"184700"	D004200
"184700"	D005190
"184700"	D005786
"184700"	D005787
"184700"	D005838
"184700"	D008040
"184700"	D008126
"184700"	D009679
"184700"	D010641
"184700"	D011110
"184700"	D011247
"184700"	D011401
"184700"	D011446
"184700"	D012091
"184700"	D012189
"184700"	D012307
"184700"	D012333
"184700"	D012867
"184700"	D013997
"184700"	D014430
"184700"	D014644
"184700"	D015331
"184700"	D015810
"184700"	D015994
"184700"	D016022
"184700"	D016133
"184700"	D017395
"184700"	D017931
"184700"	D018895
"184700"	D020022
"184700"	D020133
"184700"	D020641
"184700"	D044383
"184700"	D044465
"184700"	D002874
"184700"	D003937
"184700"	D009154
"184700"	D011379
"184700"	D014157
"184700"	D014427
"184700"	D000505
"184700"	D003924
"184700"	D007328
"184700"	D007333
"184700"	D009765
"184700"	D015992
"184700"	D000284
"184700"	D001741
"184700"	D001794
"184700"	D003001
"184700"	D004247
"184700"	D005091
"184700"	D005819
"184700"	D005820
"184700"	D006239
"184700"	D006720
"184700"	D007527
"184700"	D007700
"184700"	D008099
"184700"	D008969
"184700"	D011993
"184700"	D011995
"184700"	D012016
"184700"	D014162
"184700"	D016017
"184700"	D017354
"184700"	D020080
"184700"	D044466
"184700"	D000886
"184700"	D001824
"184700"	D006023
"184700"	D007334
"184700"	D011248
"184700"	D011256
"184700"	D011261
"184700"	D012150
"184700"	D012720
"184700"	D013091
"184700"	D014429
"184700"	D015870
"184700"	D015995
"184700"	D018570
"184700"	D035781
"184700"	D003627
"184700"	D007124
"184700"	D009363
"184700"	D011863
"184700"	D018396
"184700"	D041321
"184700"	D000152
"184700"	D000728
"184700"	D000312
"184700"	D002889
"184700"	D013250
"184700"	D002879
"184700"	D006728
"184700"	D006680
"184700"	D005951
"184700"	D008499
"184700"	D011388
"184700"	D011506
"184700"	D002884
"184700"	D002899
"184700"	D002940
"184700"	D004311
"184700"	D012890
"184700"	D016014
"184700"	D018598
"184700"	D008840
"184700"	D000022
"184700"	D006115
"184700"	D007273
"184700"	D015894
"184700"	D010750
"184700"	D000324
"184700"	D001786
"184700"	D005640
"184700"	D007246
"184700"	D007986
"184700"	D011972
"184700"	D020738
"184700"	D044127
"184700"	D008055
"184700"	D009664
"184700"	D012738
"184700"	D017677
"184700"	D006854
"184700"	D019655
"184700"	D036341
"184700"	D055106
"184700"	D003577
"184700"	D009994
"184700"	D017930
"184700"	D003920
"184700"	D005947
"184700"	D013844
"184700"	D015201
"184700"	D015415
"184700"	D043205
"184700"	D000568
"184700"	D011537
"184700"	D011897
"184700"	D018433
"184700"	D038681
"184700"	D043303
"184700"	D003348
"184700"	D000735
"184700"	D006908
"184700"	D008598
"184700"	D009839
"184700"	D011085
"184700"	D013739
"184700"	D004997
"184700"	D020181
"184700"	D008687
"184700"	D010053
"184700"	D005215
"184700"	D004958
"184700"	D018160
"184700"	D018579
"184700"	D052242
"184700"	D007713
"184700"	D017027
"184700"	D002154
"184700"	D013254
"184700"	D013741
"184700"	D008599
"184700"	D009077
"184700"	D000951
"184700"	D002097
"184700"	D000738
"184700"	D001141
"184700"	D049951
"184700"	D002839
"184700"	D007335
"184700"	D045162
"184700"	D017527
"184700"	D006628
"184700"	D013029
"184700"	D007004
"184700"	D006946
"184700"	D018149
"184700"	D003228
"184700"	D003687
"184700"	D019314
"184700"	D019326
"184700"	D005576
"184700"	D001683
"184700"	D006107
"184700"	D045166
"184700"	D049629
"184700"	D017373
"184700"	D054562
"184700"	D000407
"184700"	D005043
"184700"	D015238
"184700"	D017697
"184700"	D010727
"184700"	D043266
"184700"	D011755
"184700"	D017430
"184700"	D020840
"184700"	D020397
"184700"	D013196
"184700"	D017526
"184700"	D006940
"184700"	D050172
"184700"	D000726
"184700"	D002237
"184700"	D002786
"184700"	D003349
"184700"	D007586
"184700"	D012629
"184700"	D013799
"184700"	D015113
"184700"	D015352
"184700"	D017588
"184700"	D055271
"131200"	D000328
"131200"	D006801
"131200"	D008875
"131200"	D000818
"131200"	D004195
"131200"	D004198
"131200"	D008040
"131200"	D008126
"131200"	D012307
"131200"	D020022
"131200"	D020641
"131200"	D051379
"131200"	D002869
"131200"	D002874
"131200"	D005500
"131200"	D004247
"131200"	D005784
"131200"	D005796
"131200"	D007938
"131200"	D020412
"131200"	D044466
"131200"	D001315
"131200"	D002872
"131200"	D002878
"131200"	D009369
"131200"	D035781
"131200"	D006113
"131200"	D002892
"131200"	D017404
"131200"	D020869
"131200"	D001943
"131200"	D002895
"131200"	D002879
"131200"	D004967
"131200"	D002896
"131200"	D002899
"131200"	D002885
"131200"	D008223
"131200"	D015894
"131200"	D025521
"131200"	D019175
"131200"	D044127
"131200"	D010051
"131200"	D055106
"131200"	D016372
"131200"	D004715
"131200"	D008598
"131200"	D006760
"131200"	D017027
"131200"	D010049
"131200"	D007247
"131200"	D051059
"131200"	D018631
"131200"	D011453
"131200"	D050762
"131200"	D004717
"131200"	D010532
"131200"	D011030
"192000"	D000328
"192000"	D006801
"192000"	D011247
"192000"	D000013
"192000"	D007231
"192000"	D011248
"192000"	D000022
"192000"	D011225
"192000"	D007234
"192000"	D014599
"192000"	D007247
"192000"	D007746
"192000"	D000026
"192000"	D009095
"192000"	D011295
"192000"	D000030
"192000"	D007047
"188050"	D000293
"188050"	D000328
"188050"	D002648
"188050"	D002675
"188050"	D006579
"188050"	D006801
"188050"	D008875
"188050"	D010375
"188050"	D000367
"188050"	D000368
"188050"	D000483
"188050"	D004198
"188050"	D005787
"188050"	D005838
"188050"	D009426
"188050"	D011247
"188050"	D012189
"188050"	D012306
"188050"	D012307
"188050"	D013927
"188050"	D015331
"188050"	D015994
"188050"	D016022
"188050"	D020022
"188050"	D020641
"188050"	D005500
"188050"	D005817
"188050"	D007223
"188050"	D009154
"188050"	D014157
"188050"	D004591
"188050"	D005820
"188050"	D006720
"188050"	D017354
"188050"	D004843
"188050"	D012008
"188050"	D013030
"188050"	D015995
"188050"	D017422
"188050"	D030342
"188050"	D002908
"188050"	D002880
"188050"	D004268
"188050"	D004334
"188050"	D002896
"188050"	D004311
"188050"	D003276
"188050"	D010447
"188050"	D011336
"188050"	D014859
"188050"	D055106
"188050"	D015999
"188050"	D000925
"188050"	D001777
"188050"	D006470
"188050"	D000990
"188050"	D005165
"188050"	D006493
"188050"	D011250
"188050"	D011486
"188050"	D013923
"188050"	D013924
"188050"	D020246
"188050"	D013917
"188050"	D018572
"188050"	D011169
"188050"	D011516
"188050"	D017293
"188050"	D019934
"188050"	D019851
"188050"	D020249
"188050"	D005166
"188050"	D019468
"188050"	D011655
"188050"	D006282
"188050"	D054556
"188050"	D055317
"188050"	D058833
"155100"	D000293
"155100"	D000328
"155100"	D002648
"155100"	D002675
"155100"	D005799
"155100"	D006801
"155100"	D008875
"155100"	D010375
"155100"	D013577
"155100"	D000368
"155100"	D000483
"155100"	D000818
"155100"	D001483
"155100"	D002784
"155100"	D003094
"155100"	D005838
"155100"	D007150
"155100"	D008040
"155100"	D008126
"155100"	D009130
"155100"	D010641
"155100"	D011110
"155100"	D018895
"155100"	D020133
"155100"	D002874
"155100"	D003937
"155100"	D005826
"155100"	D007223
"155100"	D007676
"155100"	D008854
"155100"	D008958
"155100"	D009154
"155100"	D002465
"155100"	D004252
"155100"	D005192
"155100"	D002386
"155100"	D000595
"155100"	D001792
"155100"	D001853
"155100"	D002645
"155100"	D005091
"155100"	D005819
"155100"	D006239
"155100"	D007700
"155100"	D008969
"155100"	D017354
"155100"	D020080
"155100"	D012150
"155100"	D013921
"155100"	D020125
"155100"	D030342
"155100"	D002892
"155100"	D006319
"155100"	D007962
"155100"	D017386
"155100"	D007558
"155100"	D017434
"155100"	D002479
"155100"	D001854
"155100"	D011487
"155100"	D000244
"155100"	D006402
"155100"	D004837
"155100"	D011507
"155100"	D017124
"155100"	D006417
"155100"	D003593
"155100"	D012984
"155100"	D018360
"155100"	D014443
"155100"	D010743
