"drugid"	"smiles"
"DB04220"	"CO[C@@H]1C=C/O[C@@]2(C)OC3=C(C2=O)[C@@H]2C(O)=C(N4CCOCC4)C(NC(=O)C(C)=C/C=C[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](OC(=O)COC(=O)CC4=CN(C)C=CC4)[C@H]1C)=C(O)[C@@H]2C(O)=C3C"
"DB04221"	"CCCCCCCCCC[N+](C)(C)CCCCCCCCCC"
"DB04222"	"CSC[S@](=O)C[C@H](CO)NC(=O)C=CC1=C(C)NC(=O)NC1=O"
"DB04223"	"N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(O)=O"
"DB04224"	"CCCCCCCCC=CCCCCCCCC(O)=O"
"DB04225"	"CNC(=C/C)C(O)=O"
"DB04226"	"C[C@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@@H](O[C@@H]3[C@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O"
"DB04227"	"CC(=O)N[C@@H]1[C@@H](O)C=C(O[C@H]1[C@H](O)[C@@H](O)CN)C(O)=O"
"DB04228"	"N[C@H](C(O)=O)C1=CC(O)=CC(O)=C1"
"DB04229"	"OC(=O)CN(CCN(CC(O)=O)CC(=O)NCCS)CCN(CC(O)=O)CC(=O)NCCS"
"DB04230"	"CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCC[N+]([O-])=O"
"DB04231"	"O[Cu+](O)(N1C=CN=C1)(N1C=CN=C1)(N1C=CN=C1)N1C=CN=C1"
"DB04232"	"[H][C@@]1(CN(CCN1S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)OCC1=CC=CC=C1)C(=O)NO"
"DB04233"	"CCCCCCCCOCCOCCOCCOCCO"
"DB04234"	"[H][C@@](CCCC)(NC(=O)[C@]([H])(CC(C)C)NC(=O)OCC1=CC=C(Br)C=C1)C=O"
"DB04235"	"CC[C@H](N)CCC(O)=O"
"DB04236"	"N[C@@H](CO)Cc1cnc2ccccc12"
"DB04237"	"NC(CCO)(CCO)CCO"
"DB04238"	"NC(=N)C1=CC=CC(C[C@@H](NS(=O)(=O)C2=CC=C3C=CC=CC3=C2)C(=O)N2CCCC[C@@H]2C(O)=O)=C1"
"DB04239"	"NCC1=CC(CSC2=CC=CC=C2)=C2N=C(N)NC(=O)C2=C1"
"DB04240"	"CC[C@@H](C)C1=C(O)C2=C(O)C3=C(C[C@H](CC3=O)[C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C=C2C=C1"
"DB04241"	"CC1=NC=C(COP(O)(O)=O)C(CNC(C)(C)C(O)=O)=C1O"
"DB04242"	"OC(=O)C1=CC=C(O)C=C1"
"DB04243"	"CC1=CN([C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)NC1=O"
"DB04244"	"CC(C)C[C@@H](C(=O)NC[C@H](O)CNS(=O)(=O)C1=CC=CC=N1)C1=CC=CC(=C1)C1=CC=CC=C1"
"DB04245"	"C[C@H](O)[C@H](N)CC1=CC=CC=C1"
"DB04246"	"NCCC1=CC(C2=CC=CC=C2)=C([O-])C(=C1)c1nc2ccc(cc2n1)C(N)=[NH2+]"
"DB04248"	"OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@H]3CO)O[C@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O"
"DB04249"	"CC=C1C(C)=C2C=C3N4C(=CC5=C(CCC(O)=O)C(C)=C6C=C7N8C(C=C1N2[Zn@]48N56)=C(C)C7=CC)C(CCC(O)=O)=C3C"
"DB04250"	"CCCC(=O)SCC[N+](C)(C)C"
"DB04251"	"CC(C)OP(O)=O"
"DB04252"	"NC(=O)N[C@@H](CC(O)=O)C(O)=O"
"DB04253"	"NC(=O)C1=CC(N2CC2)=C(C=C1[N+]([O-])=O)[N+]([O-])=O"
"DB04254"	"CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=C(F)N=C12"
"DB04255"	"CNC(=O)[C@@H](NC(=O)[C@@H](OCC1=CC=CC=C1)[C@H](O)[C@@H](O)[C@H](OCC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12)C(C)C"
"DB04256"	"C[C@](N)(C(O)=O)C1=CC=C(C=C1)C(O)=O"
"DB04257"	"CCCCCCC=CCCCCCCCC(O)=O"
"DB04258"	"CCC(O)(CC)C=CC=C[C@@H](C)[C@H]1CC[C@@H]2C(CCC[C@@]12C)=C/C=C1/C[C@H](O)C[C@@H](O)C1=C"
"DB04259"	"CN1CN([C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2"
"DB04260"	"NC1=NC2=C(N=CN2CCCCC(F)(F)P(O)(O)=O)C(=O)N1"
"DB04261"	"NC(O)=O"
"DB04262"	"OC[C@@H](O)[C@H](O)[C@@H](O)CN1C(O)=C(CCC(O)=O)N=C2C(=O)NC(=O)N=C12"
"DB04263"	"CN[C@H]1[C@H](O)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@@H]([C@@H](C)O)[C@H](O)[C@@H](O)[C@@H]3N)[C@H]2O)OC[C@]1(C)O"
"DB04264"	"NC1=NC(O)=C2C=C(C[C@@H](C(O)=O)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=CC2=N1"
"DB04265"	"CC(=O)N[C@H]1[C@H](O)C[C@](O)(O[C@@H]1[C@@H](O)[C@@H](O)CO)C(O)=O"
"DB04266"	"OC[C@@H](O)[C@H](O)[C@@H](O)CNC1=NC(O)=NC(O)=C1CCCCCP(O)(O)=O"
"DB04267"	"OC(=O)C1=CC=CC(=N1)C(O)=O"
"DB04268"	"CC(=O)N[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](NC(C)=O)[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](OC3=CC=C4C(C)=CC(=O)OC4=C3)O[C@H]2CO)O[C@H]1CO"
"DB04269"	"NC(=N)NCCC[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CNC(=O)C=C/[C@@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C1=O)NC=O"
"DB04270"	"[H][C@@](CC1=CC=C(OCCN2C3=C(C=CC=C3)C3=C2C=CC=C3)C=C1)(OCC)C(O)=O"
"DB04271"	"CCOC(=O)C1=C(C)NN=C1C"
"DB04272"	"OC(=O)CC(O)(CC(O)=O)C(O)=O"
"DB04273"	"ClC1=CC=C2CCCNCC2=C1Cl"
"DB04274"	"OC1=CC=C2C(=O)C[C@H](OC2=C1)C1=CC=CC=C1"
"DB04275"	"CC(=O)NCCC1=CNC2=C1C=C(O)C=C2"
"DB04276"	"CC(C)C[C@H](NC(=O)[C@@H](O)CC(O)=O)C(=O)NCCCCNC(N)=[NH2+]"
"DB04277"	"OCC(=O)[C@@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O"
"DB04278"	"C[C@H](NC(=O)CNC(=O)[C@@H](NC(N)=N)C1CCCCC1)C(=O)NCCCS"
"DB04279"	"CC(C)[C@@H]([C@H](O)C(O)=O)C(O)=O"
"DB04280"	"O[C@@H]1C[C@@H](O[C@H]1COP(O)(O)=O)N1C=C[C@H](O)NC1=O"
"DB04281"	"OC1=C(O)C(=C2CCC(CC2)C2=CC=C(Cl)C=C2)C(=O)C2=C1C=CC=C2"
"DB04282"	"OC[C@H]1O[C@@H](O)[C@H](F)[C@@H](O)[C@@H]1O"
"DB04283"	"Oc1nc(Br)nc2ncnc12"
"DB04284"	"C[N+]1(C)CCC[C@@H]1C(O)=O"
"DB04285"	"C(=C/C1=CC=CC=C1)C[C@](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)(C1=NC2=C(C=CC=C2)S1)N1N=NC2=C1C=CC=C2"
"DB04286"	"O[C@@H]1CO[C@@H](O)[C@H](O)[C@@H]1O"
"DB04287"	"OC(=O)CC[C@H](CC1=CC=C(OCC2=CC=CC=C2)C=C1)NC(=O)CCCCCCC1=CC=CC=C1"
"DB04288"	"[H][C@]1(N)CC[C@@]([H])(CC1)NC1=NC(NCC2=CC=CC=C2)=C2N=CN(C3CCCC3)C2=N1"
"DB04289"	"O=C(N1CCN(CC1)C1C2=CC=CC=C2C2=CC=CC=C12)C1=CC2=C(NC=C2)C=C1"
"DB04290"	"C[N+](C)(C)CCO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=CC(N)=NC1=O"
"DB04291"	"N[C@H](C(O)=O)C1=CC=C(O)C=C1"
"DB04292"	"CC(C)NCC1=CC=C(C[C@H](N)C(O)=O)C=C1"
"DB04293"	"N[C@@H](C(=O)N[C@@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1"
"DB04294"	"O[C@@H]1[C@@H](O)[C@H](O[P@](O)(=O)CP(O)(O)=O)O[C@H]1COP(O)(O)=O"
"DB04295"	"OC[C@@H]1O[C@H](NC(=O)NC(=O)C2=CC=CC=C2)[C@@H](O)[C@H](O)[C@H]1O"
"DB04296"	"CC(=O)CC[C@@H](N)C(O)=O"
"DB04297"	"ONC(=O)C=CC(C)=C[C@](C)([H])C(=O)C1=CC=C(N(C)C)C=C1"
"DB04298"	"CC1=CC(SC2=C(O)C[C@](CCC3=CC=C(O)C=C3)(OC2=O)C2CCCC2)=C(C=C1N)C(C)(C)C"
"DB04299"	"OC(=O)C=CC(O)=O"
"DB04300"	"O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O"
"DB04301"	"NC(=[NH2+])c1ccc2nc(nc2c1)C(O)(O)c1nc2ccc(cc2n1)C(N)=[NH2+]"
"DB04302"	"CC(C=C)=C/[C@@]1(C)SC(=O)C(C)=C1O"
"DB04303"	"CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(O)=O"
"DB04304"	"OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O"
"DB04306"	"CC1=CC=C(SC2=CC=CC3=C2C(N)=NC(N)=N3)C=C1"
"DB04307"	"[H][C@]1(CCC2=CC=C(O)C=C12)NCC#C"
"DB04308"	"N[C@H](C(O)=O)C1=CC=C(O)C=C1"
"DB04310"	"[H][C@@](CCCCC)(CC(=O)NO)C(=O)N[C@@]([H])(C(C)C)C(=O)N1CCC[C@@]1([H])CO"
"DB04311"	"NCCCCC1=CC=CC=C1"
"DB04312"	"OCC1=CC=CC(F)=C1F"
"DB04313"	"C[C@@H]([C@@H](N)C(O)=O)C(O)=O"
"DB04314"	"CN1C=CC(N)=NC1=O"
"DB04315"	"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N1"
"DB04316"	"[H][C@](CC1=CC=CC=C1)(NC(=O)NO)C(O)=O"
"DB04317"	"OC(=O)C(CP(O)(O)=O)=C(Cl)Cl"
"DB04318"	"NC(=O)[C@@H](Cc1cnc2ccccc12)NC(=O)[C@@H](CCCC1=CC=CC=C1)C[P@@](O)(=O)[C@@H](CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1"
"DB04319"	"C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O"
"DB04320"	"OCC(Br)=C"
"DB04321"	"CCCCCC[P@@](O)(=O)OCC"
"DB04322"	"NC1=NC(O)=C2C[C@@H](CCC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)CNC2=N1"
"DB04323"	"N[C@@H](CS[C@@H]1C[C@@H](ON1)[C@@H](N)C(O)=O)C(O)=O"
"DB04324"	"[H][C@]1(CC=C(C)C)O[C@]1(C)[C@@]1(O)[C@]([H])(OC)C(=O)CC[C@@]1(C)O"
"DB04325"	"[NH3+]CCC1=CC=CC=C1"
"DB04326"	"OCC(=O)COP(O)(O)=O"
"DB04327"	"CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC"
"DB04328"	"O[C@H]1CC(=C[C@H](OP(O)(O)=O)[C@@H]1O)C(O)=O"
"DB04329"	"C1=CC=C2C=NC=CC2=C1"
"DB04330"	"CC1=CC=C2C(=O)[C@]3(O[C@@H]([C@H]([C@@H]3C(O)=O)C(=O)NC3=CC=C(C=C3)C3=CSN=N3)C3=CC=C(Cl)C(Cl)=C3)C(=O)C2=C1"
"DB04331"	"[H][C@]1(NC(=S)NC(C)=C1C(=O)OCC)C1=CC=CC(O)=C1"
"DB04332"	"COCCOCCOCCOCCO"
"DB04333"	"NCCCCCCCCN"
"DB04334"	"N[C@@H](CC1=CC(=O)C(O)=CC1=O)C(O)=O"
"DB04335"	"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1NC=NC2=O"
"DB04336"	"NC(=N)C1=CC=C(NC(=O)NC2=CC=C(Cl)C=C2)C=C1"
"DB04337"	"C[N+]#[C-]"
"DB04338"	"NC1=NC=CC(=N1)C1=C(N=CN1C1CCNCC1)C1=CC=C(F)C=C1"
"DB04339"	"N[C@@H](CSCC(O)=O)C(O)=O"
"DB04340"	"[O-]C(=O)C1=CC=CC=C1OP([O-])=O"
"DB04341"	"N[C@@H](CCC(=O)N[C@H](CSCC1=CC=CC(I)=C1)C(=O)NCC(O)=O)C(O)=O"
"DB04342"	"CO[C@]1(NC(=O)[C@H](C(O)=O)C2=CC=C(O)C=C2)[C@H]2OCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O"
"DB04343"	"OC(=O)C=O"
"DB04345"	"CC1=CC2=NC3=C(N=C2C=C1C)C(=O)NC(=O)N3"
"DB04346"	"C[C@]1(O)OC[C@@H](O)C1(O)O"
"DB04347"	"O[C@@H]1C[C@@H](C=C(O)[C@@H]1O)C(O)=O"
"DB04348"	"C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C"
"DB04349"	"C[C@H](O)CO"
"DB04350"	"CC(=O)NC(N)=NCCC[C@@H]1NC(=O)[C@H](CCCC(O)=O)NC(=O)[C@H](CC2=CN=CN2)N2[C@H](O)C[C@H](NC(=O)[C@H]3CCCN3C1=O)C2=O"
"DB04351"	"[O-]C(=O)CC(=CC([O-])=O)C([O-])=O"
"DB04352"	"O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O"
"DB04353"	"CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CC1=CC=CC=C1)C(N)=O"
"DB04355"	"OC[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1O"
"DB04356"	"NC1=Nc2ccnc2C(=O)N1"
"DB04357"	"NC1=NC(O)=C2N=C(CNC3=CC=C(C=C3)C(O)=O)C=NC2=[NH+]1"
"DB04359"	"OS(=O)(=O)C=C"
"DB04360"	"OB(O)C1=CC2=C(S1)C=CC=C2"
"DB04361"	"CN=N"
"DB04362"	"CC1=C(CCO[P@]([O-])(=O)O[P@@]([O-])(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)SC(=N1)C([O-])=O"
"DB04363"	"CCC1=C(C)C(=O)NC1=CC1=NC(=C/c2nc(C=C3/NC(=O)C(C)=C3CC)c(CCC(O)=O)c2C)C(C)=C1CCC(O)=O"
"DB04364"	"C[C@H](O)C(C)=O"
"DB04365"	"COC(=O)C1=CCCN(C)C1"
"DB04366"	"N[C@H]1[C@H](CO[P@](O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2N"
"DB04367"	"NC1=NC(C(=O)N1)=C1/CCNC(=O)c2nccc12"
"DB04368"	"[H][C@@](CCCC)(CN(O)C=O)C(=O)N[C@]([H])(C(=O)N(C)C)C(C)(C)C"
"DB04369"	"OB1OCCO1"
"DB04370"	"N[C@@H](CSS(O)(=O)=O)C(O)=O"
"DB04371"	"COC1=CC(=CC=C1)N1C=CC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O"
"DB04372"	"CCCCCC=CCC=CCCCCCCCC(=O)OC[C@@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC"
"DB04373"	"CC(C)C[C@@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)NC(=O)C1=CC=CC(N)=C1"
"DB04374"	"CCCCCC(CCCCC)SC1=C(N=NN1)C(O)=O"
"DB04375"	"CN1[C@H](CNC2=CC=C(C=C2)C(=O)N[C@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2"
"DB04376"	"[H][C@]12[C@]3([H])C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@]4([H])[C@@]3(O)[C@]([H])(C)[C@@]([H])(O)[C@@]1(OC(C)=O)C2(C)C"
"DB04377"	"CC(O)(CC(O)=O)CC(O)=O"
"DB04378"	"CC(C)C[C@@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)NC(=O)C1=CC=C(N)C=C1"
"DB04379"	"[H][C@@](C)(N(C)C=O)C1=CC=CC=C1"
"DB04380"	"NC(=O)NC(NC(N)=O)C([O-])=O"
"DB04381"	"CC=CC=O"
"DB04382"	"OC[C@@H]1O[C@H](O)C[C@H](O)[C@H]1O"
"DB04383"	"CC(C)[C@H](N)CO"
"DB04384"	"CCc1c(C)c2C=C3C(C)=C(CCC(O)=O)C4=[N+]3[Fe@+3]35[N-]6C(=CC7=[N+]3C(=Cc1[n-]25)[C@](C)(CC)C7=O)C(C)=C(CCC(O)=O)C6=C4"
"DB04385"	"NC1=CC(=O)N(C=C1)[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O"
"DB04386"	"C[C@]1(OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O1)C(O)=O"
"DB04387"	"N[C@H](CO)CC1CCCCC1"
"DB04388"	"N[C@@H](CCC=O)C(O)=O"
"DB04389"	"NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](O)(=O)C[P@](O)(=O)O[P@](S)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O"
"DB04391"	"CC[C@H](C)[C@@H](NC(=O)[C@@H](O)CC1=CC=C(O)C=C1)C(=O)N1[C@@H]2C[C@@H](CC[C@H]2C[C@H]1C(=O)NCCCCNC(N)=N)OS(O)(=O)=O"
"DB04392"	"[H][C@@]1(C[C@@]2([H])C(=O)OC3=C(C=CC=C3)C2=O)C(=O)OC2=CC=CC=C2C1=O"
"DB04393"	"OC1=C(OC2=CC=C(Cl)C=C2)C=CC(Cl)=C1"
"DB04394"	"NS(=O)(=O)C1=CC=C(N2CCCC2=O)C(=C1)[N+]([O-])=O"
"DB04395"	"NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)NP(O)(O)=O)[C@H](O)[C@H]1O"
"DB04396"	"OC[C@H]1O[C@@H](S[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"
"DB04397"	"O[C@@H]1[C@@H](O)[C@H](CO[V](O)(=O)=O)O[C@H](OP(O)(O)=O)[C@H]1O"
"DB04398"	"CC(O)C(O)=O"
"DB04400"	"C[C@@H](O)[C@@H](O)C1=NC2=C(NC1)N=C(N)NC2=O"
"DB04401"	"C[N+](C)(C)CC=O"
"DB04404"	"CN(C)C1=N[C@@H]2[C@@H](O)[C@@H](O)[C@H](CO)[C@@H]2O1"
"DB04405"	"CCOC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)C[C@@H](CCN1C(=O)C2=CC=CC=C2C1=O)C(O)=O"
"DB04406"	"OC(=O)C1=NC=CC=C1CP(O)(O)=O"
"DB04407"	"CNC1=NC(C)=C(S1)C1=CC=NC(NC2=CC=C(O)C=C2)=N1"
"DB04408"	"CN[C@@H]1[C@@H](O[C@@H]2[C@@H](OC(=O)C3=C(O)C=CC4=C3C=C(OC)C=C4C)C=C3C#CC4(O[C@H]4C#CC=C2/3)[C@H]2COC(=O)O2)O[C@@H](C)[C@H](O)[C@H]1O"
"DB04409"	"[O-]S(=O)(=O)C1=CC2=C(C=C1)C(=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O"
"DB04410"	"[NH3+]CCCC1=CC=CC=C1"
"DB04411"	"[H][C@](CO)(NC(=O)C(Cl)Cl)[C@]([H])(O)C1=CC=C(N)C=C1"
"DB04414"	"[O--][Mo+6]123([O--])[O--][Mo+6]45([O--])([O--])[O--][Mo+6]67([O--])([O--])[O--][Mo+6]89([O--])([O--])[O--][Mo+6]%10%11([O--])([O--])[O--][Mo+6]%12([O--])([O--])([O--]1)[O--]%10[Mo+6]([O--]2)([O--]8)([O--]46)([O--]35%12)[O--]79%11"
"DB04415"	"N[C@@H](CC1=CC=CC=C1)[C@@H](O)CCl"
"DB04416"	"[H][C@](CC#CCOC)(NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(OC)C=C1)C(O)=O"
"DB04417"	"OC1=CC=C(C=C1)[N+]([O-])=O"
"DB04418"	"O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C(N[C@@H](CC(O)=O)C(O)=O)N=CN=C12"
"DB04419"	"CCCC[C@@H](N)C(O)=O"
"DB04421"	"CCC(=O)[C@@H](C)C1=CC=[N+](C=C1C(N)=O)[C@@H]1O[C@@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O"
"DB04422"	"N[C@@H](CCS)C(O)=O"
"DB04423"	"CC1=C(CCC(O)=O)C2=CC3=C(C)C(CCC(O)=O)=C4C=C5N6C(=CC7=C(C)C(CCC(O)=O)=C8C=C1N2[Co]6(N78)N34)C(CCC(O)=O)=C5C"
"DB04424"	"COC(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)[C@@H](C)NC(=O)C1=CC=C(C=C1)C1=CC=CC(CN)=C1"
"DB04425"	"NC1=NC(=O)C2=C(N1)N=C(CN2)[C@@H](O)[C@H](O)CO"
"DB04426"	"CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC(C)=O"
"DB04427"	"CN1CCN(CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@H](CCC1=CC=CC=C1)CCS(=O)(=O)NOCC1=CC=CC=C1"
"DB04428"	"NC1=NC2=C(N[C@H]3[C@@H](N2)O[C@@H](CO[P@](O)(=O)O[Mg](O)(O)O[P@@](O)(=O)OC[C@@H]2O[C@@H]4NC5=C(N[C@@H]4C(S[W])=C2S)C(=O)NC(N)=N5)C(S)=C3S)C(=O)N1"
"DB04429"	"OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=CC=CC=C2O1"
"DB04430"	"N#CC(=CNC1=CC=C(NC2=CC=CC=C2)C=C1)C1=NNN=N1"
"DB04431"	"C[NH2+][C@@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=CC4=CC(OC5=CC=C(C=C5Cl)[C@@H](O[C@H]5C[C@@](C)([NH3+])[C@H](O)[C@@H](C)O5)[C@H]5NC(=O)[C@H](NC(=O)[C@H]4NC(=O)[C@@H](CC(N)=O)NC1=O)C1=CC=C(O)C(=C1)C1=C(O)C=C(O)C=C1[C@@H](NC5=O)C(O)=O)=C3O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1C[C@](C)([NH3+])[C@@H](O)[C@H](C)O1)C(Cl)=C2"
"DB04432"	"CC1=C(F)C(OC2=CC(=CC=C2)C(N)=N)=[NH+]C(OC2=CC=CC(=C2)C(N)=N)=C1F"
"DB04433"	"NC(N)=NCCC[C@H]1NC(=O)[C@H]2CCCN2C1=O"
"DB04434"	"CC1=CC=CC(=N1)C1=C(CNN1)C1=CC=C2N=CC=CC2=N1"
"DB04436"	"N[C@@H](CC1=CC(F)=C(O)C=C1)C(O)=O"
"DB04437"	"N[C@@H](CSCC(=O)NC1=CC2=C(N=CC=C2)C2=C1C=CC=N2)C(O)=O"
"DB04438"	"BrC=CC1=CN(C(=O)NC1=O)[C@H]1C[C@@H](O)[C@H](COP(O)(O)=O)O1"
"DB04439"	"C[C@@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](N[C@@H]3[C@@H](C)O[C@@H](O[C@@H]4[C@H](CO)O[C@@H](O[C@@H]5[C@H](CO)O[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)C=C2CO)[C@@H](O)[C@H](O)[C@H]1O"
"DB04440"	"OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=[NH+]C2=C1N=CN=C2"
"DB04441"	"NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O"
"DB04442"	"NC(=[NH2+])c1ccc2nc(nc2c1)C1=CC=CNC1=O"
"DB04444"	"F[Al](F)(F)[F-]"
"DB04445"	"I[Hg]I"
"DB04446"	"NC(=[NH2+])C1=CC2=C(S1)C=CC=C2"
"DB04447"	"O[C@H](CS)[C@H](O)CS"
"DB04448"	"OCC1=CC=C(F)C=C1F"
"DB04449"	"COC1=CC(C=CC(O)O)=CC(O)=C1O"
"DB04450"	"[H][C@]1(CO)O[C@@]([H])(SCCCCCCC)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O"
"DB04451"	"CN1CCN(CC1)C=O"
"DB04452"	"CC1=NC2=CC=C(NC(=O)NC3=CC4=C(C=C3)N=C(C)C=C4N)C=C2C(N)=C1"
"DB04453"	"C[C@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O"
"DB04454"	"CC[C@@H](N)C(O)=O"
"DB04455"	"C[N+](C)(C)CC(O)=O"
"DB04456"	"O[As](O)O"
"DB04457"	"NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1"
"DB04458"	"C[C@H](NC(=O)[C@@]1([C@H](C)C1(Cl)Cl)[S@](C)=O)C1=CC=C(Br)C=C1"
"DB04459"	"ClC1=C(Cl)C2=CC=CC=C2C(=O)O1"
