"drugid"	"geneid"
"DB00674"	"1137"
"DB00674"	"1138"
"DB00674"	"1139"
"DB00674"	"1141"
"DB00674"	"1142"
"DB00674"	"1143"
"DB00679"	"148"
"DB00726"	"148"
"DB00734"	"148"
"DB00726"	"153"
"DB00726"	"1813"
"DB00714"	"3358"
"DB00726"	"3358"
"DB00734"	"3358"
"DB00708"	"4985"
"DB00708"	"4986"
"DB00727"	"4881"
"DB00691"	"59272"
"DB00722"	"59272"
"DB00697"	"11188"
"DB00674"	"1134"
"DB00674"	"1140"
"DB00674"	"1144"
"DB00674"	"1145"
"DB00674"	"1146"
"DB00675"	"10682"
"DB00715"	"1129"
"DB00679"	"147"
"DB00726"	"147"
"DB00734"	"147"
"DB00697"	"150"
"DB00714"	"150"
"DB00726"	"150"
"DB00734"	"150"
"DB00726"	"3269"
"DB00734"	"3269"
"DB00714"	"3350"
"DB00726"	"3350"
"DB00734"	"3350"
"DB00714"	"3351"
"DB00714"	"3352"
"DB00726"	"3352"
"DB00734"	"3352"
"DB00714"	"3357"
"DB00679"	"3757"
"DB00714"	"50632"
"DB00687"	"367"
"DB00780"	"84706"
"DB00780"	"18"
"DB00780"	"2875"
"DB00775"	"3674"
"DB00775"	"3690"
"DB00747"	"6476"
"DB00783"	"8856"
"DB00747"	"1132"
"DB00747"	"1133"
"DB00757"	"3359"
"DB00747"	"1128"
"DB00782"	"1128"
"DB00747"	"1131"
"DB00752"	"4129"
"DB00780"	"4129"
"DB00749"	"5742"
"DB00752"	"4128"
"DB00780"	"4128"
"DB00749"	"6256"
"DB00747"	"1129"
"DB00768"	"6271"
"DB00768"	"6283"
"DB00768"	"6284"
"DB00768"	"6273"
"DB00768"	"6285"
"DB00780"	"8639"
"DB00798"	"1719"
"DB00811"	"3614"
"DB00819"	"759"
"DB00819"	"760"
"DB00819"	"762"
"DB00835"	"1132"
"DB00835"	"1133"
"DB00850"	"1812"
"DB00794"	"2555"
"DB00794"	"2556"
"DB00794"	"2557"
"DB00794"	"2558"
"DB00794"	"2559"
"DB00818"	"2561"
"DB00818"	"2562"
"DB00819"	"766"
"DB00831"	"801"
"DB00850"	"801"
"DB00835"	"1128"
"DB00835"	"1131"
"DB00794"	"1137"
"DB00794"	"1139"
"DB00831"	"148"
"DB00794"	"2554"
"DB00818"	"2554"
"DB00834"	"2908"
"DB00811"	"22978"
"DB00813"	"4985"
"DB00844"	"4985"
"DB00854"	"4985"
"DB00813"	"4986"
"DB00854"	"4986"
"DB00818"	"6329"
"DB00819"	"23632"
"DB00819"	"761"
"DB00811"	"5167"
"DB00808"	"3753"
"DB00808"	"3784"
"DB00819"	"358"
"DB00798"	"4036"
"DB00814"	"5742"
"DB00811"	"132"
"DB00794"	"2891"
"DB00794"	"2898"
"DB00831"	"6275"
"DB00831"	"7134"
"DB00851"	"23649"
"DB00804"	"1129"
"DB00835"	"1129"
"DB00839"	"3758"
"DB00831"	"50632"
"DB00818"	"6326"
"DB00851"	"5226"
"DB00975"	"5141"
"DB00975"	"10846"
"DB00977"	"8856"
"DB00912"	"5468"
"DB00966"	"5468"
"DB00880"	"759"
"DB00880"	"760"
"DB00880"	"762"
"DB00934"	"1132"
"DB00934"	"1133"
"DB00964"	"151"
"DB00957"	"2099"
"DB00875"	"3356"
"DB00924"	"3356"
"DB00934"	"3356"
"DB00889"	"3359"
"DB00904"	"3359"
"DB00969"	"3359"
"DB00908"	"3775"
"DB00908"	"9424"
"DB00903"	"476"
"DB00975"	"100"
"DB00875"	"1128"
"DB00934"	"1128"
"DB00979"	"1128"
"DB00934"	"1131"
"DB00875"	"148"
"DB00934"	"148"
"DB00964"	"148"
"DB00915"	"1813"
"DB00934"	"1813"
"DB00934"	"3358"
"DB00899"	"4985"
"DB00921"	"4985"
"DB00956"	"4985"
"DB00899"	"4986"
"DB00904"	"4988"
"DB00877"	"2280"
"DB00883"	"4881"
"DB00904"	"3360"
"DB00887"	"1080"
"DB00915"	"116443"
"DB00949"	"116443"
"DB00949"	"2903"
"DB00949"	"2904"
"DB00934"	"1129"
"DB00916"	"1595"
"DB00934"	"150"
"DB00964"	"150"
"DB00968"	"150"
"DB00934"	"3269"
"DB00904"	"3350"
"DB00960"	"3350"
"DB00904"	"3351"
"DB00960"	"3351"
"DB00934"	"3363"
"DB00908"	"3757"
"DB00862"	"5148"
"DB00862"	"5149"
"DB00877"	"2247"
"DB00887"	"6560"
"DB00887"	"57468"
"DB01041"	"7124"
"DB01041"	"5743"
"DB01050"	"7056"
"DB01026"	"1588"
"DB01016"	"8647"
"DB01023"	"775"
"DB01023"	"776"
"DB01023"	"8912"
"DB01023"	"779"
"DB01023"	"781"
"DB01023"	"9254"
"DB01023"	"783"
"DB01041"	"5004"
"DB01023"	"5153"
"DB01050"	"5468"
"DB00999"	"759"
"DB01021"	"759"
"DB00999"	"760"
"DB01021"	"760"
"DB00999"	"762"
"DB01021"	"762"
"DB01036"	"1132"
"DB01036"	"1133"
"DB01018"	"151"
"DB01016"	"3767"
"DB01023"	"4306"
"DB01021"	"476"
"DB01023"	"801"
"DB01041"	"51185"
"DB01035"	"1786"
"DB00986"	"1128"
"DB01036"	"1128"
"DB01001"	"153"
"DB01016"	"19"
"DB01016"	"6833"
"DB01016"	"10060"
"DB01016"	"1374"
"DB01016"	"1080"
"DB01050"	"1080"
"DB01016"	"3762"
"DB01041"	"2263"
"DB01050"	"5327"
"DB01037"	"4128"
"DB01023"	"7134"
"DB01047"	"6608"
"DB01050"	"596"
"DB01021"	"6557"
"DB00997"	"7153"
"DB00986"	"1129"
"DB01036"	"1129"
"DB01018"	"150"
"DB01016"	"3758"
"DB01023"	"5136"
"DB00999"	"3778"
"DB01026"	"367"
"DB01020"	"2977"
"DB00999"	"771"
"DB00999"	"768"
"DB01029"	"3725"
"DB01050"	"2169"
"DB01023"	"7125"
"DB01026"	"1589"
"DB01009"	"3577"
"DB01041"	"4790"
"DB01059"	"7153"
"DB01120"	"7422"
"DB01136"	"7422"
"DB01115"	"775"
"DB01115"	"776"
"DB01115"	"8912"
"DB01118"	"8912"
"DB01115"	"779"
"DB01115"	"781"
"DB01118"	"9254"
"DB01115"	"783"
"DB01088"	"5141"
"DB01088"	"5143"
"DB01113"	"10846"
"DB01082"	"23569"
"DB01136"	"4718"
"DB01087"	"4835"
"DB01067"	"5468"
"DB01119"	"759"
"DB01119"	"760"
"DB01069"	"1132"
"DB01069"	"1133"
"DB01136"	"151"
"DB01136"	"152"
"DB01069"	"3356"
"DB01115"	"3736"
"DB01119"	"3767"
"DB01088"	"5731"
"DB01119"	"476"
"DB01069"	"801"
"DB01100"	"801"
"DB01115"	"801"
"DB01136"	"6401"
"DB01136"	"2697"
"DB01136"	"3091"
"DB01087"	"3855"
"DB01136"	"4879"
"DB01106"	"23620"
"DB01114"	"6530"
"DB01104"	"6531"
"DB01114"	"6531"
"DB01114"	"6532"
"DB01062"	"1128"
"DB01069"	"1128"
"DB01062"	"1131"
"DB01069"	"1131"
"DB01069"	"148"
"DB01136"	"148"
"DB01069"	"1813"
"DB01124"	"6833"
"DB01136"	"7412"
"DB01088"	"5327"
"DB01088"	"5142"
"DB01113"	"5142"
"DB01088"	"5144"
"DB01137"	"7153"
"DB01062"	"1129"
"DB01069"	"1129"
"DB01136"	"147"
"DB01136"	"146"
"DB01136"	"150"
"DB01100"	"3757"
"DB01136"	"3757"
"DB01124"	"3758"
"DB01119"	"3778"
"DB01119"	"6559"
"DB01173"	"6336"
"DB01142"	"3274"
"DB01144"	"759"
"DB01144"	"760"
"DB01144"	"762"
"DB01142"	"1132"
"DB01151"	"1132"
"DB01142"	"1133"
"DB01151"	"1133"
"DB01142"	"151"
"DB01142"	"152"
"DB01142"	"3356"
"DB01151"	"3356"
"DB01142"	"3362"
"DB01169"	"3551"
"DB01166"	"5139"
"DB01144"	"766"
"DB01162"	"81033"
"DB01162"	"90134"
"DB01151"	"6609"
"DB01158"	"476"
"DB01142"	"6530"
"DB01149"	"6530"
"DB01173"	"6530"
"DB01149"	"6531"
"DB01142"	"6532"
"DB01149"	"6532"
"DB01142"	"1128"
"DB01148"	"1128"
"DB01151"	"1128"
"DB01142"	"1131"
"DB01151"	"1131"
"DB01174"	"1137"
"DB01174"	"1139"
"DB01142"	"148"
"DB01149"	"148"
"DB01151"	"148"
"DB01162"	"148"
"DB01151"	"153"
"DB01151"	"154"
"DB01142"	"1813"
"DB01151"	"1813"
"DB01169"	"207"
"DB01174"	"2554"
"DB01142"	"3358"
"DB01151"	"3358"
"DB01142"	"59340"
"DB01169"	"5595"
"DB01169"	"7296"
"DB01169"	"595"
"DB01173"	"116443"
"DB01173"	"116444"
"DB01174"	"2891"
"DB01174"	"2898"
"DB01173"	"2902"
"DB01174"	"2902"
"DB01173"	"2906"
"DB01169"	"5594"
"DB01165"	"7153"
"DB01142"	"1129"
"DB01148"	"1129"
"DB01151"	"1129"
"DB01167"	"1595"
"DB01142"	"147"
"DB01149"	"147"
"DB01162"	"147"
"DB01142"	"146"
"DB01162"	"146"
"DB01142"	"150"
"DB01149"	"150"
"DB01151"	"150"
"DB01142"	"3269"
"DB01151"	"3269"
"DB01173"	"3269"
"DB01142"	"3350"
"DB01149"	"3350"
"DB01151"	"3350"
"DB01142"	"3357"
"DB01142"	"3757"
"DB01162"	"3757"
"DB01169"	"3725"
"DB01211"	"10599"
"DB01185"	"5618"
"DB01223"	"140"
"DB01189"	"2741"
"DB01189"	"4535"
"DB01189"	"27032"
"DB01224"	"1132"
"DB01224"	"1133"
"DB01200"	"151"
"DB01224"	"151"
"DB01200"	"152"
"DB01224"	"152"
"DB01200"	"1812"
"DB01224"	"1812"
"DB01184"	"1814"
"DB01200"	"1814"
"DB01200"	"1815"
"DB01200"	"1816"
"DB01224"	"1816"
"DB01185"	"2099"
"DB01223"	"3066"
"DB01200"	"3356"
"DB01224"	"3359"
"DB01189"	"3736"
"DB01189"	"513"
"DB01223"	"5139"
"DB01197"	"4048"
"DB01211"	"28234"
"DB01175"	"6530"
"DB01175"	"6531"
"DB01175"	"1128"
"DB01224"	"1128"
"DB01224"	"1131"
"DB01175"	"148"
"DB01200"	"148"
"DB01224"	"148"
"DB01193"	"154"
"DB01189"	"2554"
"DB01200"	"3358"
"DB01224"	"3358"
"DB01185"	"2908"
"DB01192"	"4985"
"DB01176"	"6783"
"DB01211"	"1576"
"DB01211"	"5243"
"DB01189"	"2890"
"DB01208"	"7153"
"DB01224"	"1129"
"DB01200"	"147"
"DB01224"	"147"
"DB01200"	"146"
"DB01224"	"146"
"DB01200"	"150"
"DB01224"	"150"
"DB01175"	"3269"
"DB01200"	"3350"
"DB01224"	"3350"
"DB01200"	"3351"
"DB01224"	"3351"
"DB01200"	"3352"
"DB01224"	"3352"
"DB01224"	"3354"
"DB01200"	"3357"
"DB01200"	"3363"
"DB01224"	"3363"
"DB01182"	"3757"
"DB01211"	"3757"
"DB01197"	"4313"
"DB01197"	"4318"
"DB01267"	"1565"
"DB01267"	"1577"
"DB01234"	"301"
"DB01268"	"1436"
"DB01285"	"1392"
"DB01277"	"3482"
"DB01277"	"3486"
"DB01278"	"10267"
"DB01278"	"10266"
"DB01278"	"10268"
"DB01242"	"2950"
"DB01238"	"1132"
"DB01238"	"1133"
"DB01238"	"151"
"DB01267"	"151"
"DB01238"	"152"
"DB01267"	"152"
"DB01238"	"1812"
"DB01267"	"1812"
"DB01238"	"1814"
"DB01267"	"1814"
"DB01238"	"1815"
"DB01267"	"1815"
"DB01238"	"1816"
"DB01242"	"3356"
"DB01233"	"3359"
"DB01238"	"3359"
"DB01238"	"3362"
"DB01251"	"3764"
"DB01233"	"1128"
"DB01238"	"1128"
"DB01238"	"1131"
"DB01238"	"148"
"DB01267"	"148"
"DB01238"	"3358"
"DB01242"	"3358"
"DB01267"	"3358"
"DB01247"	"4129"
"DB01240"	"5740"
"DB01278"	"799"
"DB01267"	"1576"
"DB01277"	"3643"
"DB01306"	"3643"
"DB01307"	"3643"
"DB01309"	"3643"
"DB01247"	"4128"
"DB01234"	"4843"
"DB01275"	"5033"
"DB01240"	"64805"
"DB01238"	"1129"
"DB01238"	"147"
"DB01267"	"147"
"DB01238"	"150"
"DB01267"	"150"
"DB01238"	"3269"
"DB01267"	"3269"
"DB01267"	"3350"
"DB01238"	"3351"
"DB01238"	"3352"
"DB01267"	"3352"
"DB01238"	"3354"
"DB01242"	"3357"
"DB01238"	"3363"
"DB01275"	"8639"
"DB01234"	"190"
"DB01351"	"2555"
"DB01353"	"2555"
"DB01351"	"2556"
"DB01353"	"2556"
"DB01351"	"2557"
"DB01353"	"2557"
"DB01351"	"2558"
"DB01353"	"2558"
"DB01351"	"2559"
"DB01353"	"2559"
"DB01351"	"1137"
"DB01353"	"1137"
"DB01351"	"1139"
"DB01353"	"1139"
"DB01351"	"2554"
"DB01353"	"2554"
"DB01351"	"2891"
"DB01353"	"2891"
"DB01356"	"2892"
"DB01351"	"2898"
"DB01353"	"2898"
"DB01367"	"596"
"DB01359"	"3350"
"DB01359"	"3351"
"DB01356"	"2932"
"DB01356"	"3612"
"DB01356"	"3613"
"DB06674"	"7124"
"DB08910"	"7124"
"DB05294"	"1956"
"DB09330"	"1956"
"DB01397"	"5743"
"DB01600"	"5743"
"DB08910"	"5743"
"DB00133"	"10993"
"DB00133"	"10558"
"DB00133"	"9517"
"DB06663"	"6751"
"DB06663"	"6752"
"DB06791"	"6752"
"DB06663"	"6755"
"DB06791"	"6755"
"DB00142"	"6898"
"DB05294"	"7422"
"DB00133"	"63826"
"DB00133"	"875"
"DB00142"	"51166"
"DB00142"	"84706"
"DB00142"	"29968"
"DB00142"	"18"
"DB00125"	"113451"
"DB00142"	"56267"
"DB00133"	"189"
"DB00142"	"2346"
"DB00142"	"10841"
"DB00142"	"2571"
"DB00130"	"2752"
"DB00142"	"2752"
"DB00128"	"2805"
"DB00142"	"2805"
"DB00128"	"2806"
"DB00142"	"2806"
"DB00142"	"2875"
"DB06822"	"3676"
"DB06589"	"5156"
"DB06589"	"5159"
"DB00131"	"5836"
"DB00142"	"586"
"DB00142"	"587"
"DB00122"	"590"
"DB04855"	"775"
"DB04920"	"775"
"DB04855"	"776"
"DB04920"	"776"
"DB04855"	"779"
"DB04920"	"779"
"DB04855"	"783"
"DB06216"	"3274"
"DB01406"	"114814"
"DB09071"	"4543"
"DB09071"	"4544"
"DB06616"	"6714"
"DB06589"	"3702"
"DB06616"	"5604"
"DB08864"	"8856"
"DB04855"	"6323"
"DB01403"	"1132"
"DB01591"	"1132"
"DB06702"	"1132"
"DB08897"	"1132"
"DB09076"	"1132"
"DB01403"	"1133"
"DB01591"	"1133"
"DB06702"	"1133"
"DB08897"	"1133"
"DB09076"	"1133"
"DB01403"	"151"
"DB01577"	"151"
"DB04855"	"151"
"DB06216"	"151"
"DB01403"	"152"
"DB01577"	"152"
"DB04855"	"152"
"DB04946"	"152"
"DB06216"	"152"
"DB08815"	"152"
"DB09128"	"152"
"DB01403"	"1812"
"DB01621"	"1812"
"DB01623"	"1812"
"DB04946"	"1812"
"DB06216"	"1812"
"DB01403"	"1814"
"DB04946"	"1814"
"DB06216"	"1814"
"DB01403"	"1815"
"DB04946"	"1815"
"DB06216"	"1815"
"DB01403"	"1816"
"DB01406"	"2099"
"DB04574"	"2099"
"DB04574"	"2100"
"DB02546"	"3066"
"DB06603"	"3066"
"DB01403"	"3356"
"DB01621"	"3356"
"DB01623"	"3356"
"DB04946"	"3356"
"DB06216"	"3356"
"DB08815"	"3356"
"DB09128"	"3356"
"DB06204"	"3359"
"DB09068"	"3359"
"DB04946"	"3362"
"DB06216"	"3362"
"DB04855"	"782"
"DB06603"	"9734"
"DB01395"	"5241"
"DB01406"	"5241"
"DB08912"	"673"
"DB04855"	"778"
"DB04920"	"778"
"DB04855"	"784"
"DB04855"	"785"
"DB06589"	"2321"
"DB09078"	"2321"
"DB06589"	"2324"
"DB09078"	"2324"
"DB06589"	"3791"
"DB09078"	"3791"
"DB04868"	"3815"
"DB06589"	"3815"
"DB09078"	"3815"
"DB06822"	"462"
"DB01395"	"4306"
"DB08912"	"5894"
"DB08910"	"51185"
"DB06412"	"4879"
"DB08907"	"6523"
"DB08912"	"150094"
"DB08868"	"53637"
"DB08912"	"79858"
"DB08912"	"3984"
"DB01577"	"6571"
"DB06204"	"6530"
"DB06700"	"6530"
"DB08918"	"6530"
"DB06204"	"6532"
"DB06700"	"6532"
"DB08918"	"6532"
"DB09068"	"6532"
"DB01577"	"134864"
"DB01403"	"1128"
"DB01409"	"1128"
"DB01591"	"1128"
"DB04843"	"1128"
"DB06702"	"1128"
"DB08897"	"1128"
"DB09076"	"1128"
"DB01403"	"1131"
"DB01409"	"1131"
"DB04843"	"1131"
"DB06702"	"1131"
"DB08897"	"1131"
"DB09076"	"1131"
"DB01403"	"148"
"DB04855"	"148"
"DB04946"	"148"
"DB06216"	"148"
"DB04855"	"153"
"DB04861"	"153"
"DB06216"	"153"
"DB09068"	"153"
"DB04861"	"154"
"DB06216"	"154"
"DB09080"	"154"
"DB09082"	"154"
"DB01621"	"1813"
"DB01623"	"1813"
"DB04844"	"1813"
"DB04946"	"1813"
"DB06216"	"1813"
"DB08815"	"1813"
"DB09128"	"1813"
"DB08822"	"185"
"DB01403"	"3358"
"DB06216"	"3358"
"DB01577"	"4129"
"DB04868"	"25"
"DB06616"	"25"
"DB08906"	"2908"
"DB06204"	"4985"
"DB06204"	"4986"
"DB06204"	"4988"
"DB01590"	"2475"
"DB06287"	"2475"
"DB06216"	"3361"
"DB01612"	"4881"
"DB04899"	"4881"
"DB06616"	"1017"
"DB06616"	"3055"
"DB09078"	"2260"
"DB09078"	"2263"
"DB06589"	"2261"
"DB09078"	"2261"
"DB09078"	"2264"
"DB00142"	"2677"
"DB06655"	"2740"
"DB09043"	"2740"
"DB09045"	"2740"
"DB01406"	"2798"
"DB06212"	"552"
"DB06212"	"554"
"DB06692"	"5340"
"DB01397"	"5742"
"DB01600"	"5742"
"DB00128"	"6035"
"DB00133"	"6301"
"DB00140"	"645"
"DB00139"	"6389"
"DB00139"	"6390"
"DB00139"	"6391"
"DB00139"	"6392"
"DB00122"	"43"
"DB00139"	"6561"
"DB00139"	"9058"
"DB00128"	"6505"
"DB00139"	"1468"
"DB00128"	"8604"
"DB00128"	"10165"
"DB00121"	"8884"
"DB00125"	"6541"
"DB00142"	"23657"
"DB00125"	"84889"
"DB00125"	"6545"
"DB00139"	"8803"
"DB00139"	"8802"
"DB00139"	"8801"
"DB00128"	"790"
"DB00139"	"64849"
"DB00131"	"55902"
"DB00131"	"84532"
"DB00128"	"80150"
"DB00122"	"162466"
"DB00142"	"10157"
"DB00128"	"95"
"DB00139"	"55217"
"DB00139"	"64064"
"DB00139"	"64175"
"DB00139"	"55214"
"DB00139"	"10536"
"DB00128"	"122622"
"DB00131"	"107"
"DB00139"	"8630"
"DB00131"	"1385"
"DB00128"	"91703"
"DB00130"	"1503"
"DB00128"	"55157"
"DB00131"	"132"
"DB00128"	"1615"
"DB00128"	"159"
"DB00142"	"27165"
"DB00140"	"55312"
"DB00142"	"2058"
"DB00131"	"2180"
"DB00131"	"2203"
"DB00139"	"7915"
"DB00142"	"2729"
"DB00142"	"2746"
"DB00142"	"8833"
"DB00139"	"56670"
"DB00142"	"2897"
"DB04896"	"2902"
"DB00131"	"3094"
"DB00121"	"3141"
"DB00125"	"384"
"DB00128"	"4069"
"DB01577"	"4128"
"DB00121"	"56922"
"DB00121"	"64087"
"DB00125"	"435"
"DB00128"	"440"
"DB00142"	"440"
"DB00128"	"443"
"DB00128"	"444"
"DB00139"	"444"
"DB00125"	"445"
"DB00128"	"445"
"DB00125"	"4843"
"DB00125"	"4846"
"DB00121"	"31"
"DB00121"	"32"
"DB00139"	"5019"
"DB00139"	"5033"
"DB00139"	"8974"
"DB00128"	"10606"
"DB00121"	"5091"
"DB00121"	"5095"
"DB00121"	"5096"
"DB00122"	"5130"
"DB00122"	"9468"
"DB00131"	"5142"
"DB00131"	"5144"
"DB00131"	"5292"
"DB00122"	"5337"
"DB00122"	"5338"
"DB00139"	"5351"
"DB00139"	"8985"
"DB00130"	"5471"
"DB00131"	"5562"
"DB00131"	"5564"
"DB00131"	"5565"
"DB00139"	"8424"
"DB06589"	"2246"
"DB01406"	"6347"
"DB04876"	"1803"
"DB06203"	"1803"
"DB06335"	"1803"
"DB08882"	"1803"
"DB01577"	"6570"
"DB06209"	"64805"
"DB08816"	"64805"
"DB01403"	"1129"
"DB01409"	"1129"
"DB01591"	"1129"
"DB06702"	"1129"
"DB08897"	"1129"
"DB09076"	"1129"
"DB01403"	"147"
"DB04855"	"147"
"DB09128"	"147"
"DB01403"	"146"
"DB04855"	"146"
"DB01403"	"150"
"DB01577"	"150"
"DB04855"	"150"
"DB06216"	"150"
"DB08815"	"150"
"DB01403"	"3269"
"DB04946"	"3269"
"DB06216"	"3269"
"DB06282"	"3269"
"DB01621"	"3350"
"DB04946"	"3350"
"DB06216"	"3350"
"DB06684"	"3350"
"DB08815"	"3350"
"DB09068"	"3350"
"DB09128"	"3350"
"DB06216"	"3351"
"DB09068"	"3351"
"DB06216"	"3357"
"DB04946"	"3363"
"DB06216"	"3363"
"DB08815"	"3363"
"DB09068"	"3363"
"DB04855"	"3757"
"DB04855"	"3776"
"DB09026"	"5972"
"DB08893"	"155"
"DB01395"	"367"
"DB01406"	"367"
"DB06412"	"367"
"DB06710"	"367"
"DB05294"	"7010"
"DB09039"	"7357"
"DB06822"	"6387"
"DB06692"	"1504"
"DB04899"	"4882"
"DB06692"	"5644"
"DB02546"	"55869"
"DB06603"	"55869"
"DB02546"	"10013"
"DB06603"	"10013"
"DB02546"	"3065"
"DB06603"	"3065"
"DB02546"	"8841"
"DB06603"	"8841"
"DB06616"	"4067"
"DB06603"	"51564"
"DB09046"	"3953"
"DB04899"	"4883"
"DB05294"	"5753"
"DB06616"	"613"
"DB06292"	"6524"
"DB08907"	"6524"
"DB09038"	"6524"
"DB06663"	"6753"
"DB06603"	"9759"
"DB06603"	"10014"
"DB06616"	"818"
"DB06603"	"83933"
"DB06589"	"10019"
"DB06692"	"3816"
"DB06616"	"5605"
"DB06616"	"10746"
"DB00142"	"2899"
"DB00415"	"6564"
"DB00417"	"6564"
"DB00415"	"6565"
"DB00182"	"6571"
"DB00191"	"6530"
"DB00191"	"6531"
"DB00191"	"6532"
"DB00182"	"134864"
"DB00182"	"9607"
"DB00182"	"148"
"DB00182"	"153"
"DB00182"	"1813"
"DB00182"	"4129"
"DB00191"	"4129"
"DB00364"	"2243"
"DB00142"	"6505"
"DB00142"	"6506"
"DB00142"	"6507"
"DB00142"	"6511"
"DB00142"	"6512"
"DB00142"	"83733"
"DB00142"	"116443"
"DB00142"	"116444"
"DB00142"	"10404"
"DB00142"	"162417"
"DB00142"	"79751"
"DB00142"	"51557"
"DB00142"	"124454"
"DB00142"	"23549"
"DB00142"	"55191"
"DB00142"	"2028"
"DB00142"	"2356"
"DB00142"	"2572"
"DB00142"	"2730"
"DB00142"	"2744"
"DB00142"	"2747"
"DB00142"	"2890"
"DB00142"	"2891"
"DB00142"	"2892"
"DB00142"	"2893"
"DB00142"	"2894"
"DB00142"	"2895"
"DB00142"	"2898"
"DB00142"	"2900"
"DB00142"	"2901"
"DB00142"	"2902"
"DB00142"	"2903"
"DB00142"	"2904"
"DB00142"	"2905"
"DB00142"	"2906"
"DB00142"	"2911"
"DB00142"	"2914"
"DB00142"	"2917"
"DB00142"	"2918"
"DB00191"	"4128"
"DB00142"	"26873"
"DB00142"	"5188"
"DB00142"	"5198"
"DB00142"	"5832"
"DB00364"	"1950"
"DB00364"	"2244"
"DB00364"	"2247"
"DB00364"	"2266"
"DB00415"	"7010"
"DB00707"	"2209"
"DB00653"	"775"
"DB00653"	"779"
"DB00653"	"781"
"DB00653"	"783"
"DB00653"	"782"
"DB00653"	"786"
"DB00707"	"3949"
"DB00713"	"6564"
"DB01053"	"6564"
"DB00713"	"6565"
"DB01053"	"6565"
"DB00865"	"6571"
"DB01576"	"6571"
"DB01156"	"6530"
"DB01579"	"6530"
"DB00865"	"6531"
"DB01156"	"6531"
"DB01576"	"134864"
"DB01156"	"1136"
"DB00865"	"148"
"DB01576"	"148"
"DB01579"	"148"
"DB01053"	"9376"
"DB01255"	"147"
"DB01576"	"147"
"DB01579"	"147"
"DB00865"	"150"
"DB00509"	"7067"
"DB00509"	"7068"
"DB00667"	"3274"
"DB00509"	"7173"
"DB00527"	"801"
"DB00517"	"1128"
"DB00517"	"1131"
"DB00659"	"2554"
"DB00667"	"59340"
"DB00659"	"2902"
"DB00659"	"2915"
"DB00685"	"7153"
"DB00517"	"1129"
"DB00667"	"3269"
"DB00667"	"11255"
"DB01411"	"7124"
"DB01427"	"7124"
"DB09559"	"1956"
"DB08439"	"5743"
"DB00845"	"8647"
"DB08901"	"5156"
"DB00545"	"590"
"DB01010"	"590"
"DB01057"	"590"
"DB01077"	"523"
"DB01077"	"5802"
"DB08901"	"6714"
"DB08901"	"3932"
"DB04845"	"10381"
"DB05239"	"5604"
"DB08875"	"4233"
"DB00360"	"7166"
"DB07615"	"27306"
"DB00205"	"1719"
"DB00602"	"8001"
"DB00342"	"1132"
"DB00342"	"1133"
"DB06148"	"151"
"DB06148"	"152"
"DB06148"	"1812"
"DB00353"	"1812"
"DB06148"	"1814"
"DB04938"	"2099"
"DB00599"	"2555"
"DB00599"	"2556"
"DB00599"	"2557"
"DB00599"	"2558"
"DB00599"	"2559"
"DB00602"	"2562"
"DB01079"	"3356"
"DB06148"	"3356"
"DB00721"	"3359"
"DB06148"	"3362"
"DB00257"	"3783"
"DB00900"	"4860"
"DB01427"	"5139"
"DB08867"	"5241"
"DB00380"	"7155"
"DB06626"	"2321"
"DB08901"	"2322"
"DB06626"	"2324"
"DB06626"	"3791"
"DB08875"	"3791"
"DB08901"	"3791"
"DB08901"	"3815"
"DB08875"	"5979"
"DB08901"	"5979"
"DB00868"	"6331"
"DB06148"	"6530"
"DB06148"	"6531"
"DB00721"	"6531"
"DB06148"	"6532"
"DB00342"	"1128"
"DB00354"	"1128"
"DB00342"	"1131"
"DB00721"	"1135"
"DB00848"	"1136"
"DB00599"	"1137"
"DB00599"	"1139"
"DB00706"	"148"
"DB06148"	"148"
"DB00221"	"153"
"DB06148"	"1813"
"DB01437"	"2554"
"DB00599"	"2554"
"DB01079"	"3358"
"DB06148"	"3358"
"DB08901"	"25"
"DB08867"	"2908"
"DB06148"	"4986"
"DB06148"	"59340"
"DB00599"	"2166"
"DB08439"	"4057"
"DB08901"	"2260"
"DB08901"	"2263"
"DB08901"	"2261"
"DB08901"	"2264"
"DB00845"	"5243"
"DB00963"	"5742"
"DB00200"	"6947"
"DB00360"	"7054"
"DB00200"	"81693"
"DB00721"	"116443"
"DB00200"	"166785"
"DB00200"	"326625"
"DB00200"	"25974"
"DB00200"	"8029"
"DB00599"	"2891"
"DB00599"	"2898"
"DB00721"	"4128"
"DB00200"	"4548"
"DB00200"	"4552"
"DB00200"	"4594"
"DB00360"	"4846"
"DB00360"	"5053"
"DB01427"	"5142"
"DB00847"	"6750"
"DB00848"	"251"
"DB00847"	"4887"
"DB09143"	"6608"
"DB00210"	"6256"
"DB00210"	"6257"
"DB00210"	"6258"
"DB00380"	"7153"
"DB00198"	"1066"
"DB00342"	"1129"
"DB00706"	"147"
"DB00706"	"146"
"DB06148"	"150"
"DB06148"	"3269"
"DB06148"	"3350"
"DB06148"	"3355"
"DB01079"	"3357"
"DB06148"	"3357"
"DB06148"	"3363"
"DB00637"	"3757"
"DB01218"	"3757"
"DB00198"	"4758"
"DB00198"	"4759"
"DB06237"	"8654"
"DB00203"	"5148"
"DB00203"	"5149"
"DB00210"	"5914"
