"drugid"	"g"
"DB01142"	"go:0003064"
"DB01142"	"go:0055075"
"DB01142"	"go:0060306"
"DB01142"	"go:0071435"
"DB01142"	"go:0086011"
"DB01142"	"go:0086013"
"DB01142"	"go:0097623"
"DB01142"	"go:1901379"
"DB01142"	"go:1901380"
"DB01142"	"go:1902303"
"DB01149"	"go:0007275"
"DB01149"	"go:0001974"
"DB01149"	"go:0001975"
"DB01149"	"go:0008542"
"DB01149"	"go:0016049"
"DB01149"	"go:0055117"
"DB01149"	"go:0001996"
"DB01149"	"go:0001997"
"DB01149"	"go:0007188"
"DB01149"	"go:0035265"
"DB01149"	"go:0043278"
"DB01149"	"go:0001987"
"DB01149"	"go:0007512"
"DB01149"	"go:0045818"
"DB01149"	"go:0045819"
"DB01162"	"go:0001974"
"DB01162"	"go:0001975"
"DB01162"	"go:0007626"
"DB01162"	"go:0008542"
"DB01162"	"go:0016049"
"DB01162"	"go:0048148"
"DB01162"	"go:0055117"
"DB01162"	"go:0001996"
"DB01162"	"go:0001997"
"DB01162"	"go:0035265"
"DB01162"	"go:0042593"
"DB01162"	"go:0043278"
"DB01162"	"go:0001987"
"DB01162"	"go:0007512"
"DB01162"	"go:0045818"
"DB01162"	"go:0045819"
"DB01142"	"go:0005886"
"DB01142"	"go:0005887"
"DB01144"	"go:0005829"
"DB01144"	"go:0070062"
"DB01144"	"go:0005615"
"DB01144"	"go:0005737"
"DB01144"	"go:0005886"
"DB01144"	"go:0016323"
"DB01144"	"go:0005902"
"DB01144"	"go:0030424"
"DB01144"	"go:0043209"
"DB01144"	"go:0045177"
"DB01162"	"go:0035690"
"DB01162"	"go:0000160"
"DB01162"	"go:0060307"
"DB01162"	"go:0086005"
"DB01162"	"go:0086010"
"DB01162"	"go:0086091"
"DB01162"	"go:1901381"
"DB01162"	"go:0023014"
"DB01162"	"go:0060048"
"DB01162"	"go:0003064"
"DB01162"	"go:0055075"
"DB01162"	"go:0060306"
"DB01162"	"go:0071435"
"DB01162"	"go:0086011"
"DB01162"	"go:0086013"
"DB01162"	"go:0097623"
"DB01162"	"go:1901379"
"DB01162"	"go:1901380"
"DB01162"	"go:1902303"
"DB01167"	"go:0044281"
"DB01167"	"go:0055114"
"DB01167"	"go:0006694"
"DB01167"	"go:0006695"
"DB01167"	"go:0016125"
"DB01167"	"go:0070988"
"DB01167"	"go:0006805"
"DB01167"	"go:0033488"
"DB01169"	"go:0001525"
"DB01169"	"go:0007612"
"DB01169"	"go:0008285"
"DB01169"	"go:0032496"
"DB01169"	"go:0042127"
"DB01169"	"go:0045740"
"DB01169"	"go:0045892"
"DB01169"	"go:0048146"
"DB01169"	"go:0048661"
"DB01169"	"go:0003151"
"DB01169"	"go:0007184"
"DB01169"	"go:0030224"
"DB01169"	"go:0051726"
"DB01169"	"go:0060395"
"DB01169"	"go:0071277"
"DB01169"	"go:0043392"
"DB01169"	"go:0006366"
"DB01169"	"go:0007179"
"DB01169"	"go:0007623"
"DB01169"	"go:0009314"
"DB01169"	"go:0009612"
"DB01169"	"go:0032870"
"DB01169"	"go:0034097"
"DB01169"	"go:0042542"
"DB01169"	"go:0043524"
"DB01169"	"go:0043525"
"DB01169"	"go:0043547"
"DB01169"	"go:0043923"
"DB01169"	"go:0045597"
"DB01169"	"go:0051591"
"DB01169"	"go:0031103"
"DB01169"	"go:0035994"
"DB01169"	"go:0051365"
"DB01169"	"go:0051899"
"DB01169"	"go:0001836"
"DB01169"	"go:1902895"
"DB01169"	"go:0001774"
"DB01169"	"go:0010941"
"DB01169"	"go:0031953"
"DB01169"	"go:0035026"
"DB01169"	"go:0043922"
"DB01169"	"go:0045657"
"DB01169"	"go:1990441"
"DB01169"	"go:2000144"
"DB01169"	"go:0005634"
"DB01169"	"go:0005737"
"DB01169"	"go:0005829"
"DB01169"	"go:0045121"
"DB01169"	"go:0008385"
"DB01169"	"go:0035631"
"DB01169"	"go:0009898"
"DB01173"	"go:0070062"
"DB01173"	"go:0071439"
"DB01173"	"go:0001518"
"DB01142"	"go:0005737"
"DB01142"	"go:0043025"
"DB01142"	"go:0043679"
"DB01142"	"go:0045211"
"DB01142"	"go:0014069"
"DB01142"	"go:0030054"
"DB01142"	"go:0042383"
"DB01142"	"go:0045202"
"DB01142"	"go:0032279"
"DB01142"	"go:0005768"
"DB01142"	"go:0005829"
"DB01142"	"go:0005901"
"DB01142"	"go:0016023"
"DB01142"	"go:0030424"
"DB01142"	"go:0043198"
"DB01142"	"go:0070852"
"DB01142"	"go:0005929"
"DB01142"	"go:0016020"
"DB01142"	"go:0030425"
"DB01144"	"go:0009986"
"DB01144"	"go:0016020"
"DB01144"	"go:0048471"
"DB01144"	"go:0031362"
"DB01144"	"go:0005791"
"DB01144"	"go:0005793"
"DB01144"	"go:0005794"
"DB01144"	"go:0005802"
"DB01144"	"go:0016324"
"DB01144"	"go:0016529"
"DB01144"	"go:0030658"
"DB01144"	"go:0030667"
"DB01144"	"go:0031526"
"DB01144"	"go:0042383"
"DB01148"	"go:0005886"
"DB01148"	"go:0005887"
"DB01148"	"go:0016020"
"DB01148"	"go:0043679"
"DB01148"	"go:0045211"
"DB01148"	"go:0014069"
"DB01148"	"go:0030054"
"DB01148"	"go:0030425"
"DB01148"	"go:0045202"
"DB01148"	"go:0032279"
"DB01149"	"go:0005829"
"DB01149"	"go:0005886"
"DB01149"	"go:0005887"
"DB01149"	"go:0005901"
"DB01149"	"go:0043025"
"DB01149"	"go:0016023"
"DB01149"	"go:0030424"
"DB01149"	"go:0043198"
"DB01149"	"go:0070852"
"DB01151"	"go:0005737"
"DB01151"	"go:0005886"
"DB01151"	"go:0005887"
"DB01151"	"go:0043025"
"DB01151"	"go:0043679"
"DB01151"	"go:0045211"
"DB01151"	"go:0014069"
"DB01151"	"go:0030054"
"DB01151"	"go:0042383"
"DB01151"	"go:0045202"
"DB01151"	"go:0032279"
"DB01151"	"go:0005829"
"DB01151"	"go:0005901"
"DB01151"	"go:0016023"
"DB01151"	"go:0030424"
"DB01151"	"go:0043198"
"DB01151"	"go:0070852"
"DB01151"	"go:0005615"
"DB01151"	"go:0005764"
"DB01151"	"go:0005768"
"DB01151"	"go:0070062"
"DB01151"	"go:0042599"
"DB01151"	"go:0043202"
"DB01158"	"go:0005768"
"DB01158"	"go:0005783"
"DB01158"	"go:0005886"
"DB01158"	"go:0005901"
"DB01158"	"go:0016020"
"DB01158"	"go:0016021"
"DB01158"	"go:0016323"
"DB01158"	"go:0043234"
"DB01158"	"go:0070062"
"DB01158"	"go:0014704"
"DB01158"	"go:0005794"
"DB01158"	"go:0016324"
"DB01158"	"go:0042383"
"DB01158"	"go:0042470"
"DB01158"	"go:0043209"
"DB01158"	"go:0043231"
"DB01158"	"go:1903561"
"DB01158"	"go:0030315"
"DB01158"	"go:0097481"
"DB01158"	"go:0005890"
"DB01162"	"go:0005886"
"DB01162"	"go:0005887"
"DB01166"	"go:0005829"
"DB01166"	"go:0016021"
"DB01142"	"go:0016323"
"DB01142"	"go:0043005"
"DB01142"	"go:0010008"
"DB01142"	"go:0045121"
"DB01142"	"go:0012505"
"DB01149"	"go:0016020"
"DB01149"	"go:0043005"
"DB01149"	"go:0010008"
"DB01149"	"go:0045121"
"DB01149"	"go:0012505"
"DB01149"	"go:0005737"
"DB01149"	"go:0009986"
"DB01149"	"go:0016021"
"DB01149"	"go:0016600"
"DB01151"	"go:0016020"
"DB01151"	"go:0030425"
"DB01151"	"go:0043005"
"DB01151"	"go:0010008"
"DB01151"	"go:0045121"
"DB01151"	"go:0012505"
"DB01173"	"go:0005886"
"DB01173"	"go:0005887"
"DB01173"	"go:0016020"
"DB01173"	"go:0043005"
"DB01142"	"go:0005622"
"DB01142"	"go:0030139"
"DB01142"	"go:0016328"
"DB01142"	"go:0031513"
"DB01142"	"go:0036126"
"DB01142"	"go:0060170"
"DB01142"	"go:0001669"
"DB01142"	"go:0030672"
"DB01142"	"go:0043197"
"DB01142"	"go:0043204"
"DB01142"	"go:0005634"
"DB01142"	"go:0031965"
"DB01149"	"go:0005634"
"DB01149"	"go:0031965"
"DB01151"	"go:0005634"
"DB01151"	"go:0043235"
"DB01151"	"go:0032809"
"DB01151"	"go:0016324"
"DB01151"	"go:0043197"
"DB01151"	"go:0005769"
"DB01151"	"go:0005622"
"DB01151"	"go:0030139"
"DB01151"	"go:0016328"
"DB01151"	"go:0031513"
"DB01151"	"go:0036126"
"DB01151"	"go:0060170"
"DB01151"	"go:0001669"
"DB01151"	"go:0030672"
"DB01151"	"go:0043204"
"DB01151"	"go:0016323"
"DB01151"	"go:0031965"
"DB01162"	"go:0005634"
"DB01162"	"go:0005829"
"DB01162"	"go:0031965"
"DB01169"	"go:0005739"
"DB01169"	"go:0005886"
"DB01169"	"go:0043234"
"DB01169"	"go:0015630"
"DB01169"	"go:0036064"
"DB01169"	"go:0005654"
"DB01169"	"go:0005819"
"DB01169"	"go:0005911"
"DB01169"	"go:0031982"
"DB01169"	"go:0005901"
"DB01169"	"go:0005925"
"DB01169"	"go:0070062"
"DB01169"	"go:0005770"
"DB01169"	"go:0005856"
"DB01169"	"go:0031143"
"DB01169"	"go:0005635"
"DB01169"	"go:0005769"
"DB01169"	"go:0005794"
"DB01169"	"go:0005622"
"DB01169"	"go:0016020"
"DB01169"	"go:0005923"
"DB01169"	"go:0000307"
"DB01169"	"go:0017053"
"DB01173"	"go:0005622"
"DB01173"	"go:0045211"
"DB01173"	"go:0030054"
"DB01173"	"go:0030425"
"DB01173"	"go:0017146"
"DB01173"	"go:0043025"
"DB01174"	"go:0005886"
"DB01174"	"go:0005887"
"DB01174"	"go:0043005"
"DB01174"	"go:0045211"
"DB01174"	"go:0034707"
"DB01174"	"go:1902710"
"DB01174"	"go:1902711"
"DB01174"	"go:0030054"
"DB01174"	"go:0045202"
"DB01174"	"go:0005737"
"DB01174"	"go:0009897"
"DB01174"	"go:0016021"
"DB01174"	"go:0043025"
"DB01174"	"go:0045121"
"DB01174"	"go:0030426"
"DB01174"	"go:0042734"
"DB01174"	"go:0005892"
"DB01174"	"go:0014069"
"DB01174"	"go:0016324"
"DB01174"	"go:0043197"
"DB01174"	"go:0030673"
"DB01174"	"go:0032279"
"DB01174"	"go:0043198"
"DB01174"	"go:0016020"
"DB01174"	"go:0030425"
"DB01142"	"go:0032280"
"DB01142"	"go:0043235"
"DB01148"	"go:0043025"
"DB01148"	"go:0032280"
"DB01149"	"go:0016323"
"DB01149"	"go:0043235"
"DB01149"	"go:0045202"
"DB01151"	"go:0032280"
"DB01165"	"go:0005634"
"DB01165"	"go:0043234"
"DB01165"	"go:0005814"
"DB01165"	"go:0005654"
"DB01165"	"go:0005730"
"DB01165"	"go:0000793"
"DB01165"	"go:0009330"
"DB01165"	"go:0000228"
"DB01165"	"go:0019035"
"DB01169"	"go:0030424"
"DB01169"	"go:0032839"
"DB01169"	"go:0043204"
"DB01169"	"go:0005815"
"DB01169"	"go:0072686"
"DB01171"	"go:0005739"
"DB01171"	"go:0016021"
"DB01171"	"go:0005741"
"DB01173"	"go:0005783"
"DB01173"	"go:0009986"
"DB01173"	"go:0008021"
"DB01173"	"go:0014069"
"DB01173"	"go:0043195"
"DB01173"	"go:0043197"
"DB01173"	"go:0045202"
"DB01173"	"go:0060076"
"DB01173"	"go:0032590"
"DB01173"	"go:0043083"
"DB01173"	"go:0044307"
"DB01173"	"go:0097481"
"DB01173"	"go:0016021"
"DB01174"	"go:0005789"
"DB01174"	"go:0008021"
"DB01174"	"go:0030666"
"DB01174"	"go:0032281"
"DB01174"	"go:0005783"
"DB01174"	"go:0009986"
"DB01174"	"go:0043195"
"DB01174"	"go:0060076"
"DB01174"	"go:0017146"
"DB01174"	"go:0032590"
"DB01174"	"go:0043083"
"DB01174"	"go:0044307"
"DB01174"	"go:0097481"
"DB01174"	"go:0032839"
"DB01174"	"go:0043204"
"DB01174"	"go:0032983"
"DB01142"	"go:0005654"
"DB01151"	"go:0005654"
"DB01173"	"go:0005737"
"DB01173"	"go:0005654"
"DB01142"	"go:0009986"
"DB01142"	"go:0048471"
"DB01142"	"go:0008076"
"DB01142"	"go:0005635"
"DB01142"	"go:0004969"
"DB01142"	"go:0016907"
"DB01142"	"go:0005085"
"DB01142"	"go:0004435"
"DB01142"	"go:0051379"
"DB01142"	"go:0005515"
"DB01142"	"go:0004938"
"DB01142"	"go:0046982"
"DB01142"	"go:0031694"
"DB01142"	"go:0042803"
"DB01142"	"go:0008144"
"DB01142"	"go:0001965"
"DB01142"	"go:0004993"
"DB01142"	"go:0071886"
"DB01142"	"go:0001618"
"DB01142"	"go:0032403"
"DB01142"	"go:0051378"
"DB01144"	"go:0004064"
"DB01144"	"go:0004089"
"DB01144"	"go:0016836"
"DB01144"	"go:0005515"
"DB01144"	"go:0008270"
"DB01149"	"go:0008144"
"DB01149"	"go:0001965"
"DB01149"	"go:0004993"
"DB01149"	"go:0071886"
"DB01149"	"go:0001618"
"DB01149"	"go:0032403"
"DB01149"	"go:0051378"
"DB01151"	"go:0016907"
"DB01151"	"go:0005085"
"DB01151"	"go:0004435"
"DB01151"	"go:0008144"
"DB01151"	"go:0001965"
"DB01151"	"go:0004993"
"DB01151"	"go:0071886"
"DB01151"	"go:0001618"
"DB01151"	"go:0032403"
"DB01151"	"go:0051378"
"DB01151"	"go:0004767"
"DB01151"	"go:0016798"
"DB01151"	"go:0005515"
"DB01151"	"go:0004941"
"DB01151"	"go:0015459"
"DB01151"	"go:0051379"
"DB01151"	"go:0051380"
"DB01151"	"go:0042803"
"DB01151"	"go:0035240"
"DB01151"	"go:0035255"
"DB01158"	"go:0005524"
"DB01158"	"go:0031402"
"DB01158"	"go:1990239"
"DB01158"	"go:0005391"
"DB01158"	"go:0005515"
"DB01158"	"go:0019901"
"DB01158"	"go:0019904"
"DB01158"	"go:0043548"
"DB01158"	"go:0051087"
"DB01158"	"go:0016791"
"DB01158"	"go:0030506"
"DB01158"	"go:0030955"
"DB01158"	"go:0043531"
"DB01162"	"go:0009986"
"DB01162"	"go:0048471"
"DB01162"	"go:0008076"
"DB01162"	"go:0005635"
"DB01162"	"go:0005249"
"DB01162"	"go:0005242"
"DB01166"	"go:0046872"
"DB01166"	"go:0004119"
"DB01166"	"go:0030552"
"DB01166"	"go:0004115"
"DB01167"	"go:0005783"
"DB01167"	"go:0005789"
"DB01167"	"go:0005886"
"DB01167"	"go:0016020"
"DB01167"	"go:0016021"
"DB01169"	"go:0005719"
"DB01169"	"go:0005667"
"DB01169"	"go:0000228"
"DB01169"	"go:0005524"
"DB01169"	"go:0046982"
"DB01169"	"go:0004672"
"DB01169"	"go:0008384"
"DB01169"	"go:0005515"
"DB01169"	"go:0019901"
"DB01169"	"go:0042803"
"DB01169"	"go:0097110"
"DB01169"	"go:0004674"
"DB01173"	"go:0005248"
"DB01173"	"go:0044325"
"DB01142"	"go:0042802"
"DB01142"	"go:0001591"
"DB01142"	"go:0015459"
"DB01142"	"go:0035240"
"DB01142"	"go:0035255"
"DB01142"	"go:0004872"
"DB01142"	"go:0042166"
"DB01142"	"go:0008504"
"DB01142"	"go:0005334"
"DB01142"	"go:0001587"
"DB01142"	"go:0051015"
"DB01142"	"go:0015222"
"DB01142"	"go:0017137"
"DB01142"	"go:0019811"
"DB01142"	"go:0050998"
"DB01142"	"go:0017075"
"DB01142"	"go:0005335"
"DB01142"	"go:0017022"
"DB01142"	"go:0004937"
"DB01148"	"go:0008144"
"DB01148"	"go:0004435"
"DB01148"	"go:0016907"
"DB01149"	"go:0008504"
"DB01149"	"go:0005515"
"DB01149"	"go:0005334"
"DB01149"	"go:0001587"
"DB01149"	"go:0051015"
"DB01149"	"go:0015222"
"DB01149"	"go:0017137"
"DB01149"	"go:0019811"
"DB01149"	"go:0050998"
"DB01149"	"go:0017075"
"DB01149"	"go:0042803"
"DB01149"	"go:0005335"
"DB01149"	"go:0017022"
"DB01149"	"go:0046982"
"DB01149"	"go:0004937"
"DB01151"	"go:0008179"
"DB01151"	"go:0031713"
"DB01151"	"go:0005057"
"DB01151"	"go:0046982"
"DB01151"	"go:0004939"
"DB01151"	"go:0004940"
"DB01151"	"go:0005088"
"DB01151"	"go:0031694"
"DB01151"	"go:0030165"
"DB01151"	"go:0042802"
"DB01151"	"go:0001591"
"DB01151"	"go:0004872"
"DB01151"	"go:0042166"
"DB01151"	"go:0008504"
"DB01151"	"go:0005334"
"DB01151"	"go:0001587"
"DB01151"	"go:0051015"
"DB01151"	"go:0015222"
"DB01151"	"go:0017137"
"DB01151"	"go:0019811"
"DB01151"	"go:0050998"
"DB01151"	"go:0017075"
"DB01151"	"go:0005335"
"DB01151"	"go:0017022"
"DB01162"	"go:0046982"
"DB01162"	"go:0004937"
"DB01169"	"go:0019899"
"DB01169"	"go:0042802"
"DB01169"	"go:0043325"
"DB01169"	"go:0004712"
"DB01169"	"go:0005547"
"DB01169"	"go:0030235"
"DB01169"	"go:0071889"
"DB01169"	"go:0005080"
"DB01169"	"go:0016301"
"DB01169"	"go:0051721"
"DB01173"	"go:0008504"
"DB01173"	"go:0005515"
"DB01173"	"go:0005334"
"DB01174"	"go:0008144"
"DB01174"	"go:0005254"
"DB01174"	"go:0004890"
"DB01174"	"go:0005237"
"DB01174"	"go:0008503"
"DB01174"	"go:0016917"
"DB01142"	"go:0051381"
"DB01149"	"go:0047485"
"DB01149"	"go:0005329"
"DB01149"	"go:0035240"
"DB01149"	"go:0005330"
"DB01151"	"go:0004937"
"DB01165"	"go:0003682"
"DB01165"	"go:0005524"
"DB01165"	"go:0008144"
"DB01165"	"go:0019899"
"DB01165"	"go:0046982"
"DB01165"	"go:0000287"
"DB01165"	"go:0005515"
"DB01165"	"go:0003677"
"DB01165"	"go:0005080"
"DB01165"	"go:0008022"
"DB01165"	"go:0042803"
"DB01165"	"go:0043130"
"DB01165"	"go:0044822"
"DB01165"	"go:0003918"
"DB01165"	"go:0008094"
"DB01165"	"go:0008301"
"DB01165"	"go:0042826"
"DB01169"	"go:0004707"
"DB01169"	"go:0019902"
"DB01169"	"go:0001784"
"DB01169"	"go:0070064"
"DB01169"	"go:0016538"
"DB01169"	"go:0008134"
"DB01169"	"go:0032403"
"DB01169"	"go:0003714"
"DB01169"	"go:0042826"
"DB01169"	"go:0015035"
"DB01169"	"go:0009055"
"DB01169"	"go:0050660"
"DB01169"	"go:0004791"
"DB01169"	"go:0031435"
"DB01169"	"go:0003677"
"DB01169"	"go:0008353"
"DB01171"	"go:0050660"
"DB01171"	"go:0008131"
"DB01171"	"go:0051378"
"DB01173"	"go:0004972"
"DB01173"	"go:0005234"
"DB01173"	"go:0016594"
"DB01173"	"go:0005261"
"DB01173"	"go:0005262"
"DB01173"	"go:0030594"
"DB01173"	"go:0042165"
"DB01173"	"go:0005509"
"DB01173"	"go:0019899"
"DB01173"	"go:0046982"
"DB01173"	"go:0016595"
"DB01173"	"go:0005516"
"DB01173"	"go:0022843"
"DB01173"	"go:0035254"
"DB01173"	"go:0042802"
"DB01173"	"go:0051721"
"DB01174"	"go:0015643"
"DB01174"	"go:0004889"
"DB01174"	"go:0015464"
"DB01174"	"go:0017081"
"DB01174"	"go:0022848"
"DB01174"	"go:0001540"
"DB01174"	"go:0019901"
"DB01174"	"go:0042803"
"DB01174"	"go:0097110"
"DB01174"	"go:0042166"
"DB01174"	"go:0051117"
"DB01174"	"go:0008179"
"DB01174"	"go:0015276"
"DB01174"	"go:0005515"
"DB01174"	"go:0004970"
"DB01174"	"go:0004971"
"DB01174"	"go:0005234"
"DB01174"	"go:0005509"
"DB01174"	"go:0019899"
"DB01174"	"go:0046982"
"DB01174"	"go:0016594"
"DB01174"	"go:0016595"
"DB01174"	"go:0005516"
"DB01174"	"go:0004972"
"DB01174"	"go:0005262"
"DB01174"	"go:0022843"
"DB01174"	"go:0042165"
"DB01174"	"go:0035254"
"DB01174"	"go:0031625"
"DB01174"	"go:0031624"
"DB01174"	"go:0030165"
"DB01174"	"go:0015277"
"DB01142"	"go:0051380"
"DB01142"	"go:0019901"
"DB01142"	"go:0031692"
"DB01142"	"go:0031696"
"DB01142"	"go:0031996"
"DB01142"	"go:0032795"
"DB01142"	"go:0004930"
"DB01142"	"go:0005096"
"DB01142"	"go:0031625"
"DB01142"	"go:0086008"
"DB01142"	"go:0097110"
"DB01142"	"go:0000155"
"DB01142"	"go:0005242"
"DB01142"	"go:0005249"
"DB01142"	"go:0005251"
"DB01142"	"go:0055131"
"DB01142"	"go:1902282"
"DB01149"	"go:0051379"
"DB01149"	"go:0051380"
"DB01149"	"go:0019901"
"DB01149"	"go:0004938"
"DB01149"	"go:0031692"
"DB01149"	"go:0031696"
"DB01149"	"go:0031996"
"DB01149"	"go:0032795"
"DB01151"	"go:0019901"
"DB01151"	"go:0004938"
"DB01151"	"go:0031692"
"DB01151"	"go:0031696"
"DB01151"	"go:0031996"
"DB01151"	"go:0032795"
"DB01151"	"go:0004930"
"DB01151"	"go:0004969"
"DB01151"	"go:0051381"
"DB01162"	"go:0031625"
"DB01162"	"go:0042802"
"DB01162"	"go:0086008"
"DB01162"	"go:0005515"
"DB01162"	"go:0042803"
"DB01162"	"go:0097110"
"DB01162"	"go:0000155"
"DB01162"	"go:0005251"
"DB01162"	"go:0055131"
"DB01162"	"go:1902282"
"DB01167"	"go:0020037"
"DB01167"	"go:0005506"
"DB01167"	"go:0008398"
"DB01169"	"go:0003682"
"DB01169"	"go:0044212"
"DB01169"	"go:0005096"
"DB01169"	"go:0003700"
"DB01169"	"go:0003713"
"DB01169"	"go:0044822"
"DB01169"	"go:0000978"
"DB01169"	"go:0000980"
"DB01169"	"go:0001077"
"DB01169"	"go:0001102"
"DB01169"	"go:0001190"
"DB01169"	"go:0003705"
"DB01169"	"go:0035497"
"DB01169"	"go:0000981"
"DB01169"	"go:0070412"
"DB01169"	"go:0071837"
"DB01173"	"go:0004930"
"DB01173"	"go:0004969"
"DB01173"	"go:0051381"
"DB01185"	"go:0007166"
"DB01185"	"go:0007566"
"DB01185"	"go:0043066"
"DB01185"	"go:0006694"
"DB01185"	"go:0007171"
"DB01185"	"go:0030155"
"DB01185"	"go:0030856"
"DB01185"	"go:0042977"
"DB01185"	"go:0060397"
"DB01185"	"go:0060644"
"DB01185"	"go:0060736"
"DB01185"	"go:0060749"
"DB01185"	"go:0038161"
"DB01185"	"go:0007595"
"DB01185"	"go:0042110"
"DB01185"	"go:0007165"
"DB01185"	"go:0010629"
"DB01185"	"go:0032355"
"DB01185"	"go:0042981"
"DB01185"	"go:0045429"
"DB01185"	"go:0045893"
"DB01185"	"go:0045944"
"DB01185"	"go:0048146"
"DB01185"	"go:0051091"
"DB01185"	"go:0071392"
"DB01185"	"go:0051000"
"DB01185"	"go:0043124"
"DB01185"	"go:0060068"
"DB01185"	"go:0001547"
"DB01185"	"go:0030518"
"DB01185"	"go:0060750"
"DB01185"	"go:0006366"
"DB01185"	"go:0006338"
"DB01185"	"go:0006351"
"DB01185"	"go:0006355"
"DB01185"	"go:0006367"
"DB01185"	"go:0007200"
"DB01185"	"go:0007204"
"DB01185"	"go:0008209"
"DB01185"	"go:0008584"
"DB01185"	"go:0010467"
"DB01185"	"go:0010863"
"DB01185"	"go:0043433"
"DB01185"	"go:0043627"
"DB01185"	"go:0060065"
"DB01185"	"go:0060523"
"DB01185"	"go:0060527"
"DB01185"	"go:0060687"
"DB01185"	"go:0002064"
"DB01185"	"go:0030520"
"DB01185"	"go:0060745"
"DB01185"	"go:0043401"
"DB01189"	"go:0042493"
"DB01189"	"go:0044281"
"DB01189"	"go:0014070"
"DB01189"	"go:0006120"
"DB01189"	"go:0033194"
"DB01189"	"go:0022904"
"DB01189"	"go:0044237"
"DB01189"	"go:0006936"
"DB01189"	"go:0043200"
"DB01189"	"go:0006821"
"DB01189"	"go:0007340"
"DB01189"	"go:0050884"
"DB01189"	"go:0060012"
"DB01189"	"go:0060013"
"DB01189"	"go:1902476"
"DB01189"	"go:2000344"
"DB01189"	"go:0007218"
"DB01189"	"go:0007601"
"DB01189"	"go:0051970"
"DB01189"	"go:0055085"
"DB01189"	"go:0001508"
"DB01189"	"go:0001964"
"DB01189"	"go:0002087"
"DB01189"	"go:0006811"
"DB01189"	"go:0007628"
"DB01189"	"go:0034220"
"DB01189"	"go:0042391"
"DB01189"	"go:0060080"
"DB01211"	"go:0044281"
"DB01211"	"go:0008206"
"DB01211"	"go:0015711"
"DB01211"	"go:0015721"
"DB01211"	"go:0043252"
"DB01211"	"go:0098656"
"DB01211"	"go:0055085"
"DB01223"	"go:0001973"
"DB01200"	"go:0007267"
"DB01200"	"go:0007596"
"DB01200"	"go:0030168"
"DB01200"	"go:0006940"
"DB01200"	"go:0019229"
"DB01200"	"go:0007186"
"DB01200"	"go:0010700"
"DB01200"	"go:0032148"
"DB01200"	"go:0032811"
"DB01200"	"go:0045666"
"DB01200"	"go:0035625"
"DB01200"	"go:0071883"
"DB01200"	"go:0044281"
"DB01200"	"go:0045907"
"DB01200"	"go:0050796"
"DB01200"	"go:0007565"
"DB01200"	"go:0061179"
"DB01200"	"go:0006112"
"DB01200"	"go:0051930"
"DB01200"	"go:0007194"
"DB01200"	"go:0070473"
"DB01200"	"go:0071881"
"DB01200"	"go:0007612"
"DB01200"	"go:0007613"
"DB01200"	"go:0030335"
"DB01200"	"go:0032355"
"DB01200"	"go:0042493"
"DB01200"	"go:0051281"
"DB01200"	"go:0051968"
"DB01200"	"go:0071456"
"DB01200"	"go:0001975"
"DB01200"	"go:0008542"
"DB01200"	"go:0030432"
"DB01200"	"go:0032526"
"DB01200"	"go:0035094"
"DB01200"	"go:0042311"
"DB01200"	"go:0043200"
"DB01200"	"go:0048148"
"DB01200"	"go:0051482"
"DB01200"	"go:0001659"
"DB01200"	"go:0021756"
"DB01200"	"go:0045838"
"DB01200"	"go:1900273"
"DB01200"	"go:0006606"
"DB01200"	"go:0014002"
"DB01200"	"go:0021542"
"DB01200"	"go:0035106"
"DB01200"	"go:0036276"
"DB01200"	"go:0046323"
"DB01200"	"go:0046959"
"DB01200"	"go:0046960"
"DB01200"	"go:0071870"
"DB01200"	"go:2000253"
"DB01200"	"go:0007191"
"DB01200"	"go:0007606"
"DB01200"	"go:0010579"
"DB01200"	"go:0021853"
"DB01200"	"go:0042053"
"DB01200"	"go:0042321"
"DB01200"	"go:0043268"
"DB01200"	"go:0051584"
"DB01200"	"go:0060158"
"DB01200"	"go:0006469"
"DB01200"	"go:0007187"
"DB01200"	"go:0007189"
"DB01200"	"go:0007190"
"DB01200"	"go:0007625"
"DB01200"	"go:0014823"
"DB01200"	"go:0019722"
"DB01200"	"go:0021769"
"DB01200"	"go:0030336"
"DB01200"	"go:0030819"
"DB01200"	"go:0032869"
"DB01200"	"go:0035176"
"DB01200"	"go:0042711"
"DB01200"	"go:0043278"
"DB01200"	"go:0045471"
"DB01200"	"go:0060291"
"DB01200"	"go:0001661"
"DB01200"	"go:0001662"
"DB01200"	"go:0001963"
"DB01200"	"go:0007416"
"DB01200"	"go:0007617"
"DB01200"	"go:0007628"
"DB01200"	"go:0015872"
"DB01200"	"go:0019226"
"DB01200"	"go:0019228"
"DB01200"	"go:0032094"
"DB01200"	"go:0042417"
"DB01200"	"go:0048169"
"DB01200"	"go:0060134"
"DB01200"	"go:0060292"
"DB01224"	"go:0007165"
"DB01224"	"go:0007166"
"DB01224"	"go:0008283"
"DB01224"	"go:0007271"
"DB01224"	"go:0007197"
"DB01224"	"go:0007207"
"DB01224"	"go:0007213"
"DB01224"	"go:0007606"
"DB01224"	"go:0040012"
"DB01224"	"go:0043547"
"DB01224"	"go:0010033"
"DB01224"	"go:0060304"
"DB01224"	"go:0001696"
"DB01224"	"go:0015872"
"DB01224"	"go:0019226"
"DB01224"	"go:0007267"
